epsilon,context_seed,design_seed,mask_index,split,finite_response,atp_prediction
8.0,17,7,64,train,-0.26224443316459656,-0.34518475310884217
8.0,17,7,65,train,-3.2327609062194824,-4.662865516578137
8.0,17,7,66,holdout,-0.18548332154750824,-0.12904932349920273
8.0,17,7,67,holdout,5.259275436401367,6.990222480702778
8.0,17,7,68,validation,1.51608145236969,0.9317602190934193
8.0,17,7,69,validation,-2.963707208633423,-3.834142047994126
8.0,17,7,70,train,-0.0652521401643753,-0.4817381458890198
8.0,17,7,71,train,0.7040899395942688,0.4303170467416445
8.0,17,7,72,train,0.43109673261642456,0.3024826012551784
8.0,17,7,73,train,5.223588466644287,7.162030381480486
8.0,17,7,74,holdout,0.19033701717853546,0.20995131297425484
8.0,17,7,75,train,-0.1900199055671692,-0.11922053829532184
8.0,17,7,76,validation,2.9530014991760254,2.430611455014594
8.0,17,7,77,validation,1.9432886838912964,1.427769978841146
8.0,17,7,78,train,-3.9573416709899902,-6.671196873578728
8.0,17,7,79,train,3.389227867126465,3.0860378133850204
8.0,17,7,80,train,-5.064557075500488,-7.6864910849320225
8.0,17,7,81,train,1.2737064361572266,0.8933945620116117
8.0,17,7,82,holdout,-0.37917041778564453,-0.5760034876562566
8.0,17,7,83,holdout,3.909236192703247,4.4394317143202064
8.0,17,7,84,train,-0.08849091082811356,-0.11213991946744892
8.0,17,7,85,holdout,-0.20133373141288757,-0.43064724040294755
8.0,17,7,86,train,3.830049514770508,4.8780517605891704
8.0,17,7,87,train,-0.11416248977184296,-0.18146718911630574
8.0,17,7,88,holdout,-2.697782516479492,-3.7638656048751615
8.0,17,7,89,train,3.5749568939208984,3.740171414543048
8.0,17,7,90,holdout,3.712169885635376,3.8114222151537738
8.0,17,7,91,holdout,-2.973118543624878,-4.218737613016869
8.0,17,7,92,train,0.10481539368629456,0.016707818952234575
8.0,17,7,93,train,-1.7935903072357178,-1.7334506722788012
8.0,17,7,94,holdout,4.49461030960083,5.578716571572941
8.0,17,7,95,validation,0.030674628913402557,-0.10723294316929188
8.0,17,7,96,validation,3.9045257568359375,3.6610176058018142
8.0,17,7,97,train,4.89678955078125,6.760055050289424
8.0,17,7,98,train,-0.404995858669281,-0.5271716931208933
8.0,17,7,99,holdout,-0.4378768503665924,-0.6317948897679646
8.0,17,7,100,train,4.379219055175781,6.234045962763884
8.0,17,7,101,holdout,-0.15217708051204681,-0.15802010629404184
8.0,17,7,102,holdout,0.2856003940105438,0.27101081608537203
8.0,17,7,103,validation,4.481776237487793,6.015763182227878
8.0,17,7,104,train,4.648452281951904,5.898761811783223
8.0,17,7,105,validation,3.7924013137817383,4.198582299904316
8.0,17,7,106,holdout,-0.6838758587837219,-0.5879929815405998
8.0,17,7,107,holdout,4.891003608703613,6.858318587144216
8.0,17,7,108,validation,-0.4772472679615021,-0.5367344047067167
8.0,17,7,109,train,-1.1564871072769165,-1.4670900966927334
8.0,17,7,110,holdout,6.444436073303223,10.494508723460713
8.0,17,7,111,train,0.004797354340553284,-0.11620932074540871
8.0,17,7,112,holdout,5.157131195068359,7.691763319384316
8.0,17,7,113,train,0.05383855476975441,-0.5594557709991932
8.0,17,7,114,train,-4.198965072631836,-7.152465361866607
8.0,17,7,115,validation,-2.335712432861328,-2.739189310722988
8.0,17,7,116,holdout,1.4915767908096313,1.265756715539534
8.0,17,7,117,train,-0.6734985709190369,-1.1521163221788844
8.0,17,7,118,holdout,4.43886137008667,5.6329761462256425
8.0,17,7,119,train,3.2094359397888184,2.757780586679776
8.0,17,7,120,holdout,0.3508237898349762,0.08366888637344033
8.0,17,7,121,holdout,-3.515010356903076,-5.639979727566242
8.0,17,7,122,validation,-1.2945444583892822,-1.7060896311229359
8.0,17,7,123,validation,2.7200756072998047,2.1500158259553324
8.0,17,7,124,train,3.204853057861328,2.7416387755173774
8.0,17,7,125,validation,3.4834253787994385,3.8547643740523894
8.0,17,7,126,train,4.317190170288086,5.4427519256277215
8.0,17,7,127,validation,-2.9536614418029785,-4.021438059945277
8.0,17,8,0,holdout,-3.4198009967803955,-4.773777948141342
8.0,17,8,1,train,-2.4431190490722656,-3.105736466124654
8.0,17,8,2,train,3.80397891998291,4.0290260472780615
8.0,17,8,3,holdout,3.756913661956787,3.956662051288685
8.0,17,8,4,train,1.0383356809616089,0.928017456653555
8.0,17,8,5,train,-1.2760848999023438,-1.4103216786743862
8.0,17,8,6,validation,5.033792495727539,7.11063045139114
8.0,17,8,7,train,1.0554333925247192,2.0926940200994855
8.0,17,8,8,train,3.6748695373535156,3.76840009874554
8.0,17,8,9,train,-3.113980770111084,-4.690642181932359
8.0,17,8,10,train,5.672077655792236,8.358350969164059
8.0,17,8,11,holdout,2.975921630859375,2.784705800161772
8.0,17,8,12,validation,-3.115741014480591,-4.538730210205575
8.0,17,8,13,train,-5.50187873840332,-10.180554205927182
8.0,17,8,14,holdout,-0.7202687859535217,-0.96961391501626
8.0,17,8,15,train,-2.8362460136413574,-3.6943150423467155
8.0,17,8,16,train,-2.7438974380493164,-3.5477401663054797
8.0,17,8,17,holdout,4.669424533843994,6.342180255738015
8.0,17,8,18,holdout,3.448038101196289,3.39648396767842
8.0,17,8,19,train,-2.316685676574707,-2.737616312693656
8.0,17,8,20,validation,-1.929672122001648,-2.316811521525095
8.0,17,8,21,train,-4.050369739532471,-6.196648346264055
8.0,17,8,22,train,4.7207932472229,6.89146279471365
8.0,17,8,23,validation,-3.0405173301696777,-3.899529298377098
8.0,17,8,24,holdout,-2.54357647895813,-3.1558890826783115
8.0,17,8,25,holdout,-2.8572282791137695,-3.9623911049862794
8.0,17,8,26,train,2.582406520843506,2.3739444069788824
8.0,17,8,27,train,-0.32013097405433655,-1.3291005185959814
8.0,17,8,28,train,-2.7293548583984375,-3.290275920179138
8.0,17,8,29,train,0.7054104804992676,0.8145430440395081
8.0,17,8,30,validation,0.8248522281646729,1.1106678242513666
8.0,17,8,31,train,2.3989555835723877,2.3853998689122453
8.0,17,8,32,validation,-1.9371066093444824,-2.3268405770943166
8.0,17,8,33,validation,2.8812170028686523,2.2565326054635255
8.0,17,8,34,train,-0.02162782847881317,-0.2780918673518627
8.0,17,8,35,train,-3.052337884902954,-4.001384130842061
8.0,17,8,36,holdout,3.747777223587036,4.472407904443636
8.0,17,8,37,holdout,0.11479992419481277,-0.7479170957712289
8.0,17,8,38,holdout,-4.4637131690979,-7.398995320268274
8.0,17,8,39,train,5.600186824798584,8.805957006882672
8.0,17,8,40,train,0.064914770424366,-0.20323561504483223
8.0,17,8,41,train,0.516631007194519,0.5455247345302311
8.0,17,8,42,train,4.09470796585083,4.45596677661509
8.0,17,8,43,train,-2.2816367149353027,-2.833278166954485
8.0,17,8,44,holdout,-1.3568603992462158,-1.6592137701581662
8.0,17,8,45,train,-3.264492988586426,-4.840023941139226
8.0,17,8,46,validation,-1.0320292711257935,-1.3404026207261426
8.0,17,8,47,validation,1.5719194412231445,0.8541064908107122
8.0,17,8,48,train,3.9901630878448486,4.753425850313112
8.0,17,8,49,train,3.650315761566162,3.679329660816132
8.0,17,8,50,train,-2.344644546508789,-3.015913167776234
8.0,17,8,51,holdout,-2.6657791137695312,-2.4028642576451613
8.0,17,8,52,holdout,-0.1509399265050888,-0.7480820579443159
8.0,17,8,53,holdout,0.10233372449874878,0.49906373738682486
8.0,17,8,54,train,4.733331680297852,6.882041521552185
8.0,17,8,55,holdout,0.14896516501903534,0.16537659732765714
8.0,17,8,56,validation,-2.589430809020996,-2.7049360882140476
8.0,17,8,57,validation,3.7762651443481445,4.395191476298154
8.0,17,8,58,train,2.8729166984558105,2.3293126719941957
8.0,17,8,59,train,-2.8862485885620117,-3.22790596316244
8.0,17,8,60,validation,-2.4662575721740723,-3.5445517183711215
8.0,17,8,61,train,0.40576601028442383,0.3079124404984289
8.0,17,8,62,validation,2.230278253555298,1.8554223219452735
8.0,17,8,63,holdout,-3.6249959468841553,-5.218541119148641
8.0,17,8,64,train,-2.288341760635376,-2.931136825132186
8.0,17,8,65,holdout,-2.9229817390441895,-4.0296291747974085
8.0,17,8,66,train,-3.2521753311157227,-4.374279012916899
8.0,17,8,67,train,4.8333635330200195,7.946839392185211
8.0,17,8,68,holdout,0.3927501142024994,0.3615870445397989
8.0,17,8,69,validation,-3.821702480316162,-5.332266626884561
8.0,17,8,70,validation,-5.720165729522705,-10.202675673858792
8.0,17,8,71,train,2.868288516998291,2.36111117011121
8.0,17,8,72,train,-3.3506550788879395,-5.089627040397229
8.0,17,8,73,validation,-2.7806265354156494,-3.197282177706559
8.0,17,8,74,holdout,-2.4491100311279297,-3.5437257707665624
8.0,17,8,75,holdout,-2.9153480529785156,-4.105028910312592
8.0,17,8,76,train,-1.0389395952224731,-1.3519057136040438
8.0,17,8,77,train,-0.9007992744445801,-1.4754902645945547
8.0,17,8,78,holdout,0.5005931258201599,0.35558999961518467
8.0,17,8,79,train,4.467095851898193,6.156738052136838
8.0,17,8,80,train,-0.18043240904808044,-0.009544624636570603
8.0,17,8,81,train,-2.073777198791504,-2.352663554736442
8.0,17,8,82,holdout,0.1607598066329956,0.101485749137591
8.0,17,8,83,holdout,-2.583918809890747,-3.1131639186924267
8.0,17,8,84,train,2.8559961318969727,2.2735447398328223
8.0,17,8,85,train,0.2345050424337387,-1.0203650176344568
8.0,17,8,86,train,-2.6273131370544434,-3.011833323768094
8.0,17,8,87,holdout,0.6682493686676025,0.7731193006038666
8.0,17,8,88,train,3.612553119659424,3.025273553797582
8.0,17,8,89,train,-2.6769843101501465,-3.6362135718500745
8.0,17,8,90,validation,-2.19403076171875,-2.644188454986088
8.0,17,8,91,train,3.011425018310547,2.890603647002445
8.0,17,8,92,train,-3.409923553466797,-4.497293651452382
8.0,17,8,93,validation,-2.7873620986938477,-3.1948132381784804
8.0,17,8,94,holdout,-3.0480000972747803,-4.309359092994291
8.0,17,8,95,validation,-5.272079944610596,-8.794646611748592
8.0,17,8,96,holdout,-0.4277862310409546,-0.27934866522749263
8.0,17,8,97,train,-3.8367369174957275,-6.283709108888231
8.0,17,8,98,train,-1.166826844215393,-0.9424952467282615
8.0,17,8,99,train,0.5544472336769104,0.3989430309763248
8.0,17,8,100,train,3.9671895503997803,5.045931084702413
8.0,17,8,101,train,-0.17649883031845093,-0.15925510018059455
8.0,17,8,102,train,0.027094103395938873,0.014826331234577855
8.0,17,8,103,holdout,-4.489893913269043,-7.564670998909331
8.0,17,8,104,train,-0.16995561122894287,-0.4496549362771761
8.0,17,8,105,train,-3.3961021900177,-4.373373344411984
8.0,17,8,106,train,3.1427252292633057,3.855636154834688
8.0,17,8,107,validation,-3.699716091156006,-4.950430785767701
8.0,17,8,108,holdout,3.7638814449310303,4.454952432155633
8.0,17,8,109,validation,-0.17446580529212952,-0.11600694184501964
8.0,17,8,110,train,3.996157169342041,4.632931208453457
8.0,17,8,111,train,0.1943022608757019,0.058312481236498015
8.0,17,8,112,validation,-3.725839853286743,-6.17119613845443
8.0,17,8,113,holdout,3.6247708797454834,4.722177310182562
8.0,17,8,114,holdout,-2.7702741622924805,-3.7926599097748595
8.0,17,8,115,train,-2.743122100830078,-3.9579218754963517
8.0,17,8,116,train,5.277811050415039,8.088870491324338
8.0,17,8,117,train,-2.2727837562561035,-2.99020180106163
8.0,17,8,118,validation,-0.42277991771698,-0.3559689639709336
8.0,17,8,119,validation,3.653886079788208,3.5707981927370662
8.0,17,8,120,holdout,-0.021843019872903824,-0.05394022556179755
8.0,17,8,121,train,3.6088223457336426,3.815889731049537
8.0,17,8,122,train,3.026386022567749,3.3976898955774923
8.0,17,8,123,train,3.1609086990356445,2.8143365784982266
8.0,17,8,124,train,0.37626832723617554,0.2739147969942085
8.0,17,8,125,train,3.5031158924102783,3.6282644985033414
8.0,17,8,126,train,-2.257059097290039,-2.833256799004667
8.0,17,8,127,train,2.6990673542022705,2.1683258886138597
8.0,17,9,0,validation,0.1748845875263214,-0.07818164936789469
8.0,17,9,1,holdout,4.841373443603516,7.15529293879806
8.0,17,9,2,train,-0.06927148997783661,-0.0029906697014016326
8.0,17,9,3,holdout,5.377006530761719,8.218225228555745
8.0,17,9,4,holdout,-2.1007094383239746,-2.2501750004225625
8.0,17,9,5,train,0.03558016195893288,-0.1700237965301949
8.0,17,9,6,train,0.2643807530403137,0.24174236520731224
8.0,17,9,7,holdout,4.903626918792725,7.008689349477239
8.0,17,9,8,train,0.9988820552825928,1.175823206702868
8.0,17,9,9,validation,-2.7218809127807617,-2.8173874717301612
8.0,17,9,10,validation,-0.20517483353614807,-0.3305463772267103
8.0,17,9,11,holdout,-1.519454002380371,-1.1780962872180025
8.0,17,9,12,validation,-2.6436853408813477,-3.708620688106183
8.0,17,9,13,train,3.355912446975708,2.887552810471913
8.0,17,9,14,holdout,6.032192230224609,10.326096195607084
8.0,17,9,15,train,0.7215567827224731,0.34611178516296576
8.0,17,9,16,train,-1.180954933166504,-0.9082154233195736
8.0,17,9,17,train,-0.3430882692337036,-0.41809771218739555
8.0,17,9,18,validation,-0.15131504833698273,-0.5478015300270247
8.0,17,9,19,holdout,1.5893656015396118,1.249346053564647
8.0,17,9,20,train,-5.192324638366699,-8.707553961918322
8.0,17,9,21,validation,0.24046126008033752,0.08024820445053141
8.0,17,9,22,train,3.445570945739746,3.422885176916526
8.0,17,9,23,train,-3.6252646446228027,-5.094834752628111
8.0,17,9,24,train,0.25630804896354675,0.0963169876193029
8.0,17,9,25,train,0.2390817403793335,0.2647087297314481
8.0,17,9,26,train,-2.2478432655334473,-3.0135948966989554
8.0,17,9,27,train,-2.431185483932495,-3.4729969609724467
8.0,17,9,28,train,-5.184203624725342,-8.786709055928847
8.0,17,9,29,validation,3.876293182373047,4.235233882938589
8.0,17,9,30,holdout,0.4493652582168579,0.6347755845451036
8.0,17,9,31,holdout,-0.21940305829048157,-0.9323346151938532
8.0,17,9,32,holdout,-2.895488739013672,-4.66386002618656
8.0,17,9,33,train,4.399277210235596,5.864282979989646
8.0,17,9,34,train,-0.21937735378742218,-0.34858819786747763
8.0,17,9,35,holdout,1.2346134185791016,0.5888515903040693
8.0,17,9,36,validation,-0.06104886531829834,0.04852870479226111
8.0,17,9,37,train,-2.937767744064331,-4.179189138482285
8.0,17,9,38,validation,3.394143581390381,4.099967164391516
8.0,17,9,39,holdout,3.732107162475586,3.9242810062409723
8.0,17,9,40,train,0.06711849570274353,0.05239462852478027
8.0,17,9,41,holdout,-1.9451123476028442,-2.4005090160706195
8.0,17,9,42,holdout,4.978508472442627,6.925199127726412
8.0,17,9,43,holdout,2.7741880416870117,3.0011738662936187
8.0,17,9,44,holdout,3.9061179161071777,5.006797734647989
8.0,17,9,45,train,0.7559347152709961,0.3290010752777258
8.0,17,9,46,train,5.980353355407715,8.815063322583834
8.0,17,9,47,train,-4.2738542556762695,-8.351267413233478
8.0,17,9,48,validation,-4.678233623504639,-7.776675901984145
8.0,17,9,49,validation,0.08953548967838287,-0.002461139112710925
8.0,17,9,50,train,-0.1484794020652771,-0.13988541945637895
8.0,17,9,51,validation,0.35248303413391113,0.5759512854101743
8.0,17,9,52,holdout,-3.0131354331970215,-4.225463022788365
8.0,17,9,53,holdout,0.09122952818870544,0.26008011865316183
8.0,17,9,54,train,-0.15978732705116272,-0.550962024541384
8.0,17,9,55,holdout,-2.226029396057129,-2.7424221434997915
8.0,17,9,56,holdout,0.46288058161735535,0.8916764076994244
8.0,17,9,57,train,-5.55588960647583,-9.7411154013143
8.0,17,9,58,validation,-1.9584003686904907,-2.1873535735019902
8.0,17,9,59,train,-2.928852081298828,-4.0243523641776155
8.0,17,9,60,train,-2.3276100158691406,-2.9715271107852455
8.0,17,9,61,train,0.4150990843772888,0.20004464638031455
8.0,17,9,62,train,-0.3452519476413727,-0.49367479656714697
8.0,17,9,63,train,4.247957706451416,4.980078681213487
8.0,17,9,64,train,0.356536328792572,0.45641889449746564
8.0,17,9,65,train,5.034446716308594,8.447215635648453
8.0,17,9,66,validation,4.264042854309082,5.130545932571834
8.0,17,9,67,holdout,3.2676048278808594,4.24739522214135
8.0,17,9,68,train,3.7460994720458984,4.044187707168199
8.0,17,9,69,train,3.9323856830596924,4.387845958737247
8.0,17,9,70,train,-2.4810218811035156,-3.334778883973584
8.0,17,9,71,holdout,4.565877437591553,6.576843943734849
8.0,17,9,72,train,-5.109682083129883,-9.023860945327966
8.0,17,9,73,holdout,-2.9107794761657715,-3.7400539931883605
8.0,17,9,74,holdout,-3.5110321044921875,-5.477488170067469
8.0,17,9,75,holdout,-1.529983401298523,-1.796302506438714
8.0,17,9,76,train,4.472857475280762,5.573972642002024
8.0,17,9,77,train,2.360905408859253,1.7996600481511522
8.0,17,9,78,train,-2.932858943939209,-3.9545236137645197
8.0,17,9,79,train,3.305720806121826,3.7720073504423697
8.0,17,9,80,holdout,5.235740661621094,7.927555921110274
8.0,17,9,81,train,-2.7017838954925537,-4.09083459252866
8.0,17,9,82,train,-0.26761895418167114,-0.29607590469521167
8.0,17,9,83,train,5.403682708740234,7.459283856504635
8.0,17,9,84,validation,3.634615421295166,4.54779315581572
8.0,17,9,85,train,3.5825283527374268,3.908565300206343
8.0,17,9,86,train,-0.34507474303245544,-0.3540252563280395
8.0,17,9,87,train,-3.8215889930725098,-6.230068621059003
8.0,17,9,88,train,-1.9793715476989746,-2.3673453251817023
8.0,17,9,89,train,0.5582621693611145,0.7792966474713008
8.0,17,9,90,validation,0.01248253881931305,0.08448619662843398
8.0,17,9,91,train,-3.146324872970581,-4.068761028182657
8.0,17,9,92,train,-3.338137626647949,-5.080862124961524
8.0,17,9,93,validation,3.110031843185425,2.7880628339271145
8.0,17,9,94,train,-3.2261252403259277,-4.826964068940658
8.0,17,9,95,train,0.148535817861557,0.08329211982113777
8.0,17,9,96,holdout,4.638556957244873,7.235682657016309
8.0,17,9,97,train,-4.096307277679443,-6.571685587144914
8.0,17,9,98,train,-1.3092544078826904,-1.6958891106359013
8.0,17,9,99,train,0.2652166187763214,0.1518766664686546
8.0,17,9,100,train,-4.590731620788574,-7.638764380134865
8.0,17,9,101,holdout,-0.6126706600189209,-0.7215391584578278
8.0,17,9,102,train,4.8554205894470215,7.102370728016049
8.0,17,9,103,train,6.082256317138672,9.958960246713524
8.0,17,9,104,train,-1.9333473443984985,-2.3365451137103324
8.0,17,9,105,train,-2.333313226699829,-3.182748709079378
8.0,17,9,106,train,2.598825693130493,2.1111040010402258
8.0,17,9,107,validation,-6.476251125335693,-11.55736641820732
8.0,17,9,108,validation,3.492117166519165,3.351500247054634
8.0,17,9,109,holdout,3.4590823650360107,4.513334193946065
8.0,17,9,110,holdout,-0.07822754979133606,-0.07280391399086626
8.0,17,9,111,train,-0.6358200311660767,-0.8514894247055054
8.0,17,9,112,validation,3.543605089187622,3.2635124149891186
8.0,17,9,113,validation,0.016983918845653534,-0.25936243814760473
8.0,17,9,114,train,-2.856719970703125,-3.556405624995629
8.0,17,9,115,train,-0.32414406538009644,-0.535173916505057
8.0,17,9,116,train,4.073916912078857,4.536792985584851
8.0,17,9,117,validation,-5.216922283172607,-8.631640195056512
8.0,17,9,118,train,-2.753933906555176,-4.126579950466532
8.0,17,9,119,validation,-0.2657158672809601,-0.30268557093624676
8.0,17,9,120,train,3.0110340118408203,2.5882846402625237
8.0,17,9,121,train,-3.131185531616211,-3.6657007715532672
8.0,17,9,122,holdout,1.6342952251434326,1.0921370964628279
8.0,17,9,123,train,-3.0419507026672363,-4.27607786282897
8.0,17,9,124,train,-3.797031879425049,-5.709157993316237
8.0,17,9,125,holdout,-3.3849334716796875,-4.645313471434657
8.0,17,9,126,validation,0.07846584171056747,0.1857769367893314
8.0,17,9,127,train,-2.343256950378418,-2.4731611008549175
5.0,18,7,0,train,2.828169107437134,2.344725241255692
5.0,18,7,1,holdout,0.26012691855430603,0.44771476280173084
5.0,18,7,2,validation,-3.290853977203369,-4.622233905789154
5.0,18,7,3,validation,-0.5347875952720642,-0.06267565920322038
5.0,18,7,4,validation,-0.1451730877161026,-0.18696143072359167
5.0,18,7,5,train,1.9394183158874512,1.6858991825332243
5.0,18,7,6,validation,0.3201878070831299,0.1657249550949386
5.0,18,7,7,train,0.11873728036880493,-0.4201394706926505
5.0,18,7,8,train,-0.15221688151359558,0.05444749103640387
5.0,18,7,9,holdout,2.75930118560791,2.3515429342475467
5.0,18,7,10,train,2.8675856590270996,2.567338833818377
5.0,18,7,11,holdout,0.12060727179050446,0.20489148321074402
5.0,18,7,12,train,2.141028642654419,1.999181866053368
5.0,18,7,13,train,3.330225944519043,3.3292537014984633
5.0,18,7,14,holdout,-0.07192999124526978,-0.33961228240855806
5.0,18,7,15,holdout,0.047614168375730515,0.2806798415031298
5.0,18,7,16,train,2.6225013732910156,2.0823826752244234
5.0,18,7,17,train,-0.20471008121967316,-0.13530716416426003
5.0,18,7,18,train,-1.9051597118377686,-2.216233269191524
5.0,18,7,19,train,1.2695308923721313,0.6438094661984253
5.0,18,7,20,train,3.6613035202026367,3.920880748399774
5.0,18,7,21,train,-1.5048317909240723,-2.488902507608942
5.0,18,7,22,validation,-0.6814393997192383,-0.2813631761156567
5.0,18,7,23,validation,-3.0143792629241943,-3.9792432849347934
5.0,18,7,24,train,-2.3858609199523926,-2.357974189519058
5.0,18,7,25,train,1.669595718383789,1.5696302049032471
5.0,18,7,26,train,1.2006404399871826,0.18983144618255787
5.0,18,7,27,train,-0.06819494068622589,0.15440106042660773
5.0,18,7,28,holdout,3.7770469188690186,4.286072165421251
5.0,18,7,29,train,2.4989757537841797,2.13801166029989
5.0,18,7,30,train,2.5806965827941895,2.6217189198359847
5.0,18,7,31,validation,-0.8828693628311157,-0.11463870139171686
5.0,18,7,32,train,-3.076749086380005,-4.536830835665265
5.0,18,7,33,train,0.0809788703918457,-0.11388741429846252
5.0,18,7,34,train,2.3557093143463135,2.3423652684810414
5.0,18,7,35,train,-2.877523899078369,-3.4822313703537966
5.0,18,7,36,train,2.8474650382995605,2.3948356676455456
5.0,18,7,37,train,1.8853533267974854,2.2829000924526417
5.0,18,7,38,train,1.6025390625,1.6883053032377793
5.0,18,7,39,train,-2.6566083431243896,-2.995370919301416
5.0,18,7,40,train,-3.4431159496307373,-4.214166360034191
5.0,18,7,41,train,1.99264395236969,2.019342654058952
5.0,18,7,42,train,-3.4603490829467773,-4.218489504243828
5.0,18,7,43,holdout,3.614682674407959,3.966187403226892
5.0,18,7,44,train,4.01246452331543,4.900127977684006
5.0,18,7,45,holdout,-0.07402751594781876,0.14450487370292348
5.0,18,7,46,train,2.5688729286193848,2.218666607370054
5.0,18,7,47,holdout,2.831638813018799,1.920188650472414
5.0,18,7,48,validation,0.8383079767227173,0.3525210168228587
5.0,18,7,49,holdout,0.16452473402023315,0.35565006457840703
5.0,18,7,50,train,-2.2516512870788574,-1.9850651680354154
5.0,18,7,51,holdout,0.015977218747138977,-0.1295051040748755
5.0,18,7,52,train,2.607114553451538,2.174198059500508
5.0,18,7,53,train,-2.474540948867798,-2.9210720487402058
5.0,18,7,54,train,-2.534428119659424,-2.016837952462735
5.0,18,7,55,train,0.6125035285949707,0.3909676808097067
5.0,18,7,56,train,-2.2716736793518066,-2.674636059926252
5.0,18,7,57,validation,2.9685134887695312,3.028347204282865
5.0,18,7,58,train,-0.3176162540912628,-0.30339812595899873
5.0,18,7,59,train,0.07544903457164764,0.1653870847076176
5.0,18,7,60,train,-1.1031737327575684,-1.9040048333709667
5.0,18,7,61,train,-1.9212756156921387,-2.365248736125818
5.0,18,7,62,train,-2.820159673690796,-3.8567958202281982
5.0,18,7,63,validation,1.3873770236968994,0.5755848904252023
5.0,18,7,64,train,-0.12563537061214447,-0.2943479898608364
5.0,18,7,65,train,-2.2789621353149414,-2.1988044875005643
5.0,18,7,66,holdout,0.08896256238222122,0.1270810139249079
5.0,18,7,67,holdout,3.6545751094818115,3.526242201274908
5.0,18,7,68,validation,1.0279600620269775,0.7089748678489032
5.0,18,7,69,validation,-2.266157388687134,-2.154967681068865
5.0,18,7,70,train,-0.15456639230251312,0.08136680838721363
5.0,18,7,71,train,0.45812883973121643,0.27579720287273324
5.0,18,7,72,train,0.3589951694011688,0.07393604144454002
5.0,18,7,73,train,3.79447603225708,4.146658936463835
5.0,18,7,74,holdout,0.17128629982471466,0.10673117885104863
5.0,18,7,75,train,-0.06198243051767349,0.26347125881985445
5.0,18,7,76,validation,1.956730604171753,1.8005604328579639
5.0,18,7,77,validation,1.4833135604858398,0.4833834529078254
5.0,18,7,78,train,-2.976775646209717,-4.087164600727034
5.0,18,7,79,train,2.4429879188537598,2.0924275606692992
5.0,18,7,80,train,-3.543947696685791,-4.946003477812551
5.0,18,7,81,train,1.117163896560669,0.08925357106396982
5.0,18,7,82,holdout,-0.2265360951423645,-0.23014200360043138
5.0,18,7,83,holdout,2.86226224899292,2.4229547542247785
5.0,18,7,84,train,0.05858651176095009,-0.4731490556555605
5.0,18,7,85,holdout,-0.06576770544052124,-0.43481655180316464
5.0,18,7,86,train,2.80031418800354,2.396761272732549
5.0,18,7,87,train,-0.15813347697257996,-0.01744700232421918
5.0,18,7,88,holdout,-2.137453079223633,-2.8458355675998352
5.0,18,7,89,train,2.6494574546813965,2.3139078366861474
5.0,18,7,90,holdout,2.5221409797668457,2.1460121559600034
5.0,18,7,91,holdout,-2.3206050395965576,-2.6366600894741863
5.0,18,7,92,train,0.13197661936283112,-0.44170178627407697
5.0,18,7,93,train,-1.2454731464385986,-1.6922036507943023
5.0,18,7,94,holdout,3.2499964237213135,2.315716085223896
5.0,18,7,95,validation,-0.1768149733543396,-0.2632518520393786
5.0,18,7,96,validation,2.7875888347625732,2.3009716194671523
5.0,18,7,97,train,3.7513232231140137,4.1205875913522645
5.0,18,7,98,train,-0.11795763671398163,0.03238038288008613
5.0,18,7,99,holdout,-0.41821426153182983,-0.300364304954807
5.0,18,7,100,train,3.2490413188934326,3.1599876749552593
5.0,18,7,101,holdout,-0.12471252679824829,-0.006739144791025366
5.0,18,7,102,holdout,0.01930471882224083,-0.165200912595188
5.0,18,7,103,validation,3.166975975036621,2.9841492443518574
5.0,18,7,104,train,3.3694329261779785,3.3163251599981782
5.0,18,7,105,validation,2.806455373764038,2.479259162143496
5.0,18,7,106,holdout,-0.42699891328811646,0.035677198564529916
5.0,18,7,107,holdout,3.719355583190918,4.163640428644915
5.0,18,7,108,validation,-0.2683444917201996,-0.3979921056226476
5.0,18,7,109,train,-0.8137462139129639,-0.23335356833630574
5.0,18,7,110,holdout,4.6754865646362305,5.921833772934218
5.0,18,7,111,train,-0.09249405562877655,0.029513801341005938
5.0,18,7,112,holdout,3.907343864440918,5.4445450904815855
5.0,18,7,113,train,-0.12895196676254272,0.48241240438073874
5.0,18,7,114,train,-3.1359639167785645,-4.089289204060559
5.0,18,7,115,validation,-1.6911982297897339,-2.3470589803566178
5.0,18,7,116,holdout,1.2257200479507446,0.19359430064546712
5.0,18,7,117,train,-0.495045006275177,-0.09050842072549536
5.0,18,7,118,holdout,3.0824177265167236,2.9921078862801815
5.0,18,7,119,train,2.0782296657562256,2.049752774958809
5.0,18,7,120,holdout,0.09193379431962967,0.5677076165253917
5.0,18,7,121,holdout,-2.7107300758361816,-3.4635923051973805
5.0,18,7,122,validation,-1.0007224082946777,-0.3679834242836778
5.0,18,7,123,validation,1.706049919128418,2.2259671829539234
5.0,18,7,124,train,2.0171098709106445,2.1820100313787436
5.0,18,7,125,validation,2.401913642883301,1.9187896216770373
5.0,18,7,126,train,3.100245475769043,2.695149616904671
5.0,18,7,127,validation,-2.149413585662842,-2.1661076033994044
5.0,18,8,0,holdout,-2.6200027465820312,-3.3356695349020273
5.0,18,8,1,train,-1.8977594375610352,-1.5370371410972439
5.0,18,8,2,train,2.726236343383789,2.4740739427962732
5.0,18,8,3,holdout,2.890094518661499,2.5857662428972037
