m_gain,repeat,gain,holdout_r2,n_train_available,epsilon,context_seed,design_seed
4,10,0.9890732916724129,0.9509047497309597,96,5.0,17,9
4,11,0.6543020630386737,0.9122236810054345,96,5.0,17,9
4,12,0.7626828248785495,0.9629741806758723,96,5.0,17,9
4,13,0.747781282515274,0.9581666374063572,96,5.0,17,9
4,14,1.0006636838295975,0.9459894191829027,96,5.0,17,9
4,15,0.8755630782829127,0.9769190085053487,96,5.0,17,9
4,16,0.7848065352544004,0.9688355296124914,96,5.0,17,9
4,17,1.349521842945825,0.6021319620901354,96,5.0,17,9
4,18,0.7866573674371711,0.9692567472376463,96,5.0,17,9
4,19,0.9115801014104815,0.9730131244573756,96,5.0,17,9
4,20,0.7054609852866113,0.9407403178420991,96,5.0,17,9
4,21,0.6560591413067255,0.9133383378137374,96,5.0,17,9
4,22,0.9666109157508573,0.959239019698079,96,5.0,17,9
4,23,0.9048375196480272,0.9740518534352851,96,5.0,17,9
4,24,0.8377557015956851,0.9766705036054983,96,5.0,17,9
4,25,0.8044198752703581,0.9727564096850952,96,5.0,17,9
4,26,1.1193001328476877,0.871606729516541,96,5.0,17,9
4,27,0.7311273982565326,0.9519749918371078,96,5.0,17,9
4,28,0.781824277511827,0.9681343626920931,96,5.0,17,9
4,29,1.172595047801989,0.8239158200773342,96,5.0,17,9
4,30,0.9420163958126158,0.9665612456969782,96,5.0,17,9
4,31,0.670327089704087,0.9220334233080446,96,5.0,17,9
4,32,0.8350033659722892,0.9764784870329392,96,5.0,17,9
4,33,0.8189080597474514,0.9748829660400252,96,5.0,17,9
4,34,0.8042758892413319,0.9727319931698147,96,5.0,17,9
4,35,0.6714746801353815,0.9227052186708942,96,5.0,17,9
4,36,0.6743885652947534,0.9243925582725637,96,5.0,17,9
4,37,0.7135046749553696,0.944482042003463,96,5.0,17,9
