epsilon,method,heldout_r2,heldout_r2,heldout_r2,mae,mae,mae,rmse,rmse,rmse,main_topk_overlap,main_topk_overlap,main_topk_overlap,pair_topk_recall,pair_topk_recall,pair_topk_recall,confound_abs_coef,confound_abs_coef,confound_abs_coef
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
5.0,finite_single,0.5757062895082222,0.052017855583625046,3,0.10359253165707351,0.007323568063697528,3,0.16577301339685102,0.005530680867119249,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,first_order_omp,0.5469303205052388,0.2795779339793861,3,0.09990942099138239,0.046281287650798544,3,0.1658657306139701,0.045459230013229435,3,0.8333333333333334,0.2886751345948129,3,0.0,0.0,3,0.0,0.0,3
5.0,lifted_omp,-0.19875897005702967,0.3710539788718043,3,0.2103077061198535,0.04977596756589165,3,0.2774805977403429,0.05130034720363943,3,0.5,0.0,3,0.8333333333333334,0.28867513459481287,3,0.0,0.0,3
5.0,multigain_atp,0.6070776052309991,0.17556987757499087,3,0.0915028815604718,0.03169679405248535,3,0.15684402875579154,0.029821317002908222,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,raw_atp,0.6888555535648081,0.04915565514511526,3,0.0710519143463151,0.006023514387262097,3,0.14178583336238612,0.007246193597464101,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,scalar_cal_atp,0.6859249424373361,0.04861608568635482,3,0.07241839541269729,0.007342652667086107,3,0.14246423885055912,0.007154273923820943,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,subset_ridge,-0.020628600765439115,0.08937050417685374,3,0.2012717478715309,0.01830207344226196,3,0.25775423605930087,0.018486583947890625,3,0.6666666666666666,0.28867513459481287,3,0.0,0.0,3,0.07176050781358244,0.06139662285073017,3
8.0,finite_single,0.3360065820548676,0.05559962742586757,3,0.14010219968240792,0.007009215425825697,3,0.24531895902834747,0.0055662545319518555,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,first_order_omp,0.1362437307642551,0.18517801125144595,3,0.1866911586273168,0.04303175683992676,3,0.27906907849138424,0.032888270318678116,3,0.5,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,lifted_omp,-0.22312937373419842,0.6227616893408925,3,0.21240066299858618,0.08355665300808125,3,0.3230351038291381,0.090243472911356,3,0.6666666666666666,0.28867513459481287,3,0.5,0.5,3,0.0,0.0,3
8.0,multigain_atp,0.28306215188173245,0.31162972476298717,3,0.1446850304455843,0.05176533858947261,3,0.25084852337192787,0.04843400293703975,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,raw_atp,0.4263722147171727,0.08068545492003988,3,0.11459742412987169,0.01013498039861419,3,0.22768411699276592,0.01167922147984529,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,scalar_cal_atp,0.42421030387764436,0.07670098396420208,3,0.11491049882327697,0.010899952998638496,3,0.2281584250769183,0.010972468055422015,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,subset_ridge,-0.11060485392869886,0.03250542958886517,3,0.2366329097755627,0.0051834890384755625,3,0.3175415085434126,0.0019051694746342188,3,0.5,0.0,3,0.0,0.0,3,0.0829480430069555,0.09898743059973401,3
