seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.3423684062541648,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-1.0547180334854154,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.2892207947149983,1,0,0
0,5.0,multigain_atp,main,1,-1,-0.9955561103366598,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,0.30924734622563904,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.41907811722393173,1,0,0
0,5.0,subset_ridge,main,2,-1,-0.18803021988535187,0,0,0
0,5.0,subset_ridge,main,4,-1,0.0959523091828777,0,0,0
0,5.0,subset_ridge,main,6,-1,-0.028803195291564592,0,1,0
0,5.0,subset_ridge,main,7,-1,0.09122263647570569,0,0,0
0,5.0,subset_ridge,main,8,-1,-0.05033338492952861,0,0,0
0,5.0,subset_ridge,main,10,-1,0.14548026869134004,0,0,0
0,5.0,subset_ridge,main,14,-1,-0.13063773672385232,0,0,0
0,5.0,subset_ridge,main,15,-1,-0.05794278769789523,0,0,0
0,5.0,subset_ridge,main,18,-1,0.16480764147054733,0,0,0
0,5.0,subset_ridge,main,19,-1,-0.06570901187969773,0,0,0
0,5.0,subset_ridge,main,21,-1,-0.22909606703091226,0,0,0
0,5.0,subset_ridge,main,22,-1,-0.12597685809705458,0,0,0
0,5.0,subset_ridge,main,23,-1,0.10007521516855519,0,0,0
0,5.0,subset_ridge,main,24,-1,0.2093379648582211,0,0,0
0,5.0,subset_ridge,main,26,-1,0.18180010992869225,0,0,0
0,5.0,subset_ridge,main,27,-1,-0.12571258927280385,0,0,0
0,5.0,subset_ridge,main,28,-1,-0.050037335496266794,0,0,0
0,5.0,subset_ridge,main,29,-1,-0.07701950120595602,0,0,0
0,5.0,subset_ridge,main,30,-1,-0.14740312161460303,0,0,0
0,5.0,subset_ridge,main,32,-1,0.14086181346309531,0,0,0
0,5.0,subset_ridge,main,35,-1,-0.13978016245835656,0,0,0
0,5.0,subset_ridge,main,37,-1,0.11627563911392008,0,0,0
0,5.0,subset_ridge,main,40,-1,-0.10583514788196825,0,0,0
0,5.0,subset_ridge,main,41,-1,-0.12642165897622787,0,0,0
0,5.0,subset_ridge,main,43,-1,-0.0603274520711944,0,0,0
0,5.0,subset_ridge,main,45,-1,-0.11612065691892427,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.20849492326069938,0,0,0
0,5.0,subset_ridge,main,47,-1,0.18211682907400087,0,0,0
0,5.0,subset_ridge,main,48,-1,0.1934919228527611,0,0,0
0,5.0,subset_ridge,main,50,-1,-0.1289909160915019,0,0,0
0,5.0,subset_ridge,main,51,-1,-0.057202680406357925,0,0,0
0,5.0,subset_ridge,main,52,-1,-0.09105774636686936,0,0,0
0,5.0,subset_ridge,main,54,-1,-0.11149088263276719,0,0,0
0,5.0,subset_ridge,main,55,-1,-0.05533532776320404,0,0,0
0,5.0,subset_ridge,main,57,-1,-0.0735638410096924,0,0,0
0,5.0,subset_ridge,main,58,-1,0.20554821227483708,0,0,0
0,5.0,subset_ridge,main,59,-1,0.20188092381056919,0,0,0
0,5.0,subset_ridge,main,60,-1,-0.05625914571192069,0,0,0
0,5.0,subset_ridge,main,62,-1,-0.09877162839613676,0,0,0
0,5.0,first_order_omp,main,0,-1,1.291706603091764,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.9973632467511186,1,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,main,0,-1,0.0,1,0,0
0,5.0,lifted_omp,main,1,-1,0.0,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,0,22,-7.548239723164078,0,0,0
0,5.0,lifted_omp,pair,2,3,0.0,0,0,1
0,5.0,lifted_omp,pair,4,5,0.0,0,0,1
0,8.0,raw_atp,main,0,-1,1.4,1,0,0
0,8.0,raw_atp,main,1,-1,-1.1,1,0,0
0,8.0,raw_atp,main,6,-1,0.0,0,1,0
0,8.0,scalar_cal_atp,main,0,-1,1.2635544352926555,1,0,0
0,8.0,scalar_cal_atp,main,1,-1,-0.9927927705870866,1,0,0
0,8.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,8.0,multigain_atp,main,0,-1,1.211449530882519,1,0,0
0,8.0,multigain_atp,main,1,-1,-0.8831508556626658,1,0,0
0,8.0,multigain_atp,main,6,-1,0.0,0,1,0
0,8.0,finite_single,main,0,-1,0.8688727903370983,1,0,0
0,8.0,finite_single,main,1,-1,-0.18333108046931254,1,0,0
0,8.0,finite_single,main,6,-1,0.0,0,1,0
0,8.0,subset_ridge,main,0,-1,0.2921983041564871,1,0,0
0,8.0,subset_ridge,main,1,-1,-0.3837946129212186,1,0,0
0,8.0,subset_ridge,main,2,-1,-0.23770625666378387,0,0,0
0,8.0,subset_ridge,main,3,-1,-0.05362981494216471,0,0,0
0,8.0,subset_ridge,main,4,-1,0.06363527609400041,0,0,0
0,8.0,subset_ridge,main,6,-1,-0.029402919357495012,0,1,0
0,8.0,subset_ridge,main,7,-1,0.07056663230101717,0,0,0
