seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.2809452634659708,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-1.006456992723263,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.3890694182917958,1,0,0
0,5.0,multigain_atp,main,1,-1,-0.7416890231951015,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,0.456561971912816,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.29243511235569325,1,0,0
0,5.0,subset_ridge,main,2,-1,-0.5180929777982954,0,0,0
0,5.0,subset_ridge,main,3,-1,-0.3031162962887991,0,0,0
0,5.0,subset_ridge,main,4,-1,1.3534879123570234,0,0,0
0,5.0,subset_ridge,main,5,-1,0.06620183301255146,0,0,0
0,5.0,subset_ridge,main,6,-1,-0.8951446164768023,0,1,0
0,5.0,subset_ridge,main,7,-1,0.6043425002206297,0,0,0
0,5.0,subset_ridge,main,9,-1,-0.32473315945794107,0,0,0
0,5.0,subset_ridge,main,10,-1,-0.25970958429269203,0,0,0
0,5.0,subset_ridge,main,11,-1,-0.07234088116089883,0,0,0
0,5.0,subset_ridge,main,12,-1,1.257720726794165,0,0,0
0,5.0,subset_ridge,main,13,-1,0.5388357338218751,0,0,0
0,5.0,subset_ridge,main,14,-1,0.6083430568531224,0,0,0
0,5.0,subset_ridge,main,15,-1,1.0753461654997591,0,0,0
0,5.0,subset_ridge,main,16,-1,-0.3476912456624337,0,0,0
0,5.0,subset_ridge,main,17,-1,-0.39043007162942894,0,0,0
0,5.0,subset_ridge,main,18,-1,-0.07589139671110504,0,0,0
0,5.0,subset_ridge,main,19,-1,0.27778273221704564,0,0,0
0,5.0,subset_ridge,main,20,-1,-0.9706711319930562,0,0,0
0,5.0,subset_ridge,main,21,-1,0.8175711088983948,0,0,0
0,5.0,subset_ridge,main,22,-1,0.8853573128030136,0,0,0
0,5.0,subset_ridge,main,23,-1,0.4178159561584761,0,0,0
0,5.0,subset_ridge,main,24,-1,-0.8770995369630669,0,0,0
0,5.0,subset_ridge,main,25,-1,0.9119904830675168,0,0,0
0,5.0,subset_ridge,main,26,-1,-0.18329089873571225,0,0,0
0,5.0,subset_ridge,main,27,-1,-1.0125041767432685,0,0,0
0,5.0,subset_ridge,main,28,-1,-0.4575753863721817,0,0,0
0,5.0,subset_ridge,main,29,-1,0.05423554501674021,0,0,0
0,5.0,subset_ridge,main,30,-1,-0.11042918056600017,0,0,0
0,5.0,subset_ridge,main,31,-1,-0.0894718687107701,0,0,0
0,5.0,subset_ridge,main,33,-1,0.2557270849821852,0,0,0
0,5.0,subset_ridge,main,34,-1,1.027068168439904,0,0,0
0,5.0,subset_ridge,main,35,-1,0.06872882817434015,0,0,0
0,5.0,subset_ridge,main,36,-1,-0.13929901679899567,0,0,0
0,5.0,subset_ridge,main,37,-1,0.4089547514564538,0,0,0
0,5.0,subset_ridge,main,38,-1,-0.3988157170861626,0,0,0
0,5.0,subset_ridge,main,39,-1,0.5123672028158094,0,0,0
0,5.0,subset_ridge,main,40,-1,0.2036031216147961,0,0,0
0,5.0,subset_ridge,main,42,-1,-0.30730713183595126,0,0,0
0,5.0,subset_ridge,main,43,-1,-0.6753701882336599,0,0,0
0,5.0,subset_ridge,main,44,-1,0.210848645685823,0,0,0
0,5.0,subset_ridge,main,45,-1,-0.2610446508541464,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.582565994857174,0,0,0
0,5.0,subset_ridge,main,47,-1,-0.19934658144412343,0,0,0
0,5.0,subset_ridge,main,48,-1,0.5581922007841125,0,0,0
0,5.0,subset_ridge,main,49,-1,0.8732489615960005,0,0,0
0,5.0,subset_ridge,main,50,-1,-0.5635230923548046,0,0,0
0,5.0,subset_ridge,main,51,-1,-1.3994619374580324,0,0,0
0,5.0,subset_ridge,main,52,-1,-0.4764912845380383,0,0,0
0,5.0,subset_ridge,main,53,-1,0.3779668745938763,0,0,0
0,5.0,subset_ridge,main,54,-1,0.3245943788146908,0,0,0
0,5.0,subset_ridge,main,55,-1,0.5142867531259302,0,0,0
0,5.0,subset_ridge,main,56,-1,0.5987948932302855,0,0,0
0,5.0,subset_ridge,main,57,-1,0.5598657761649751,0,0,0
0,5.0,subset_ridge,main,58,-1,0.5406603131791956,0,0,0
0,5.0,subset_ridge,main,59,-1,-1.2246063332588353,0,0,0
0,5.0,subset_ridge,main,60,-1,0.19699934619565063,0,0,0
0,5.0,subset_ridge,main,61,-1,0.7597138459078981,0,0,0
0,5.0,subset_ridge,main,62,-1,1.629287413047264,0,0,0
0,5.0,subset_ridge,main,63,-1,0.4872286772104101,0,0,0
0,5.0,first_order_omp,main,0,-1,1.3898045582996688,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.7425591342311441,1,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,main,0,-1,1.3652014804618937,1,0,0
0,5.0,lifted_omp,main,1,-1,-0.8281374020071429,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,2,3,6.934056972201194,0,0,1
0,5.0,lifted_omp,pair,4,5,0.0,0,0,1
