epsilon,method,heldout_r2,heldout_r2,heldout_r2,mae,mae,mae,rmse,rmse,rmse,main_topk_overlap,main_topk_overlap,main_topk_overlap,pair_topk_recall,pair_topk_recall,pair_topk_recall,confound_abs_coef,confound_abs_coef,confound_abs_coef
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
5.0,finite_single,0.5799871584584785,0.02058359764008695,3,0.1033328304899256,0.003394755251966878,3,0.16403715104691372,0.005085758918650333,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,first_order_omp,0.696466052634379,0.024261016418354327,3,0.06258868258584659,0.0021563768174570046,3,0.13941268521096103,0.006515313804456069,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,lifted_omp,0.9982639545186145,0.00011400808574471921,3,0.008371342232195203,0.00010804579525158416,3,0.010541826255764629,0.00027220929073631895,3,1.0,0.0,3,1.0,0.0,3,0.0,0.0,3
5.0,multigain_atp,0.6964506078634324,0.024245141942567678,3,0.06259539512230049,0.0021340320102148946,3,0.13941631900067572,0.0065115405105349335,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,raw_atp,0.6907659202898676,0.02926124709632535,3,0.07009760329310583,0.0033357565742233256,3,0.1406900446496667,0.0075735626893845935,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,scalar_cal_atp,0.6926918874124753,0.027537934758602382,3,0.06817961179320041,0.0029878199656709656,3,0.14025962517234386,0.00713411328776526,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,subset_ridge,0.47900606307463994,0.11557908330916755,3,0.1350980756596639,0.019706028996696788,3,0.18201468511625687,0.020720423525130705,3,1.0,0.0,3,0.0,0.0,3,0.1275254140669405,0.04571418529856425,3
8.0,finite_single,0.3391036178735389,0.02285497144389508,3,0.13956324359850886,0.004947687917699199,3,0.24230824495953837,0.009567675311174282,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,first_order_omp,0.4117020028390847,0.07388853180786502,3,0.11064121322024097,0.025973856605720505,3,0.22851027872895513,0.01979526587398423,3,0.8333333333333334,0.2886751345948129,3,0.0,0.0,3,0.0,0.0,3
8.0,lifted_omp,0.9983820404129738,0.00047221405119832503,3,0.009285718800088742,0.0009484030488916615,3,0.011890411771217954,0.0015150955338476028,3,1.0,0.0,3,1.0,0.0,3,0.0,0.0,3
8.0,multigain_atp,0.44073613085475705,0.031985836765494276,3,0.09768807314951826,0.0037171873660141403,3,0.22287945736419904,0.010775975117287851,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,raw_atp,0.4240691767448041,0.03930936331437406,3,0.11367145983106135,0.005841902347023184,3,0.2261806908522911,0.012611193507565465,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,scalar_cal_atp,0.4315080070384954,0.03406633806501858,3,0.1095460589775149,0.005233260937212867,3,0.22473523987203436,0.011944730117979517,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,subset_ridge,0.03904475701226817,0.17838587537295483,3,0.2163849771098948,0.03208493928600048,3,0.2916913599025518,0.03363679595024354,3,1.0,0.0,3,0.0,0.0,3,0.20227645872720787,0.08608483801502727,3
