m_gain,repeat,gain,holdout_r2,n_train_available,epsilon
1,42,0.7693230089394079,0.9070645828024393,96,0.6
1,43,0.6945823490513678,0.9606148652224923,96,0.6
1,44,0.9061122942012592,0.7295886205667763,96,0.6
1,45,0.7666771211850295,0.909484212545312,96,0.6
1,46,0.7553968574691888,0.9193684224073431,96,0.6
1,47,-5.269054768109248,-93.66860528563943,96,0.6
1,48,0.5973269492017513,0.9843549444930394,96,0.6
1,49,0.5986211217506092,0.9843801208488232,96,0.6
2,0,0.6709845823289903,0.9711488697997515,96,0.6
2,1,0.01181904127746736,0.02934230700556817,96,0.6
2,2,0.81667349180886,0.85726133903006,96,0.6
2,3,0.6882592955873185,0.9637374592550016,96,0.6
2,4,0.5514930612937856,0.9775307769393793,96,0.6
2,5,0.6457149943051059,0.9790376805309088,96,0.6
2,6,0.5934519871726179,0.9842245501971201,96,0.6
2,7,1.709661518786525,-2.3882192322283027,96,0.6
2,8,0.9618683416151014,0.6277636235346089,96,0.6
2,9,0.7027189241683142,0.9562735501752221,96,0.6
2,10,0.5413147189659898,0.9744495416174396,96,0.6
2,11,0.5979321172296802,0.9843678623838453,96,0.6
2,12,0.580476552163479,0.9831874305513476,96,0.6
2,13,0.7956347517786099,0.880910236969713,96,0.6
2,14,0.5804641778577156,0.9831860000814311,96,0.6
2,15,0.5123598682443902,0.9625721878914613,96,0.6
2,16,0.6279844313038382,0.9824789633449444,96,0.6
2,17,0.5956250940576027,0.9843078335483476,96,0.6
2,18,0.4980362822907706,0.95499407704158,96,0.6
2,19,0.6156867016819132,0.9838515869080422,96,0.6
2,20,0.5909495599397832,0.9840965116631375,96,0.6
2,21,0.6255338744137572,0.9828187598033854,96,0.6
2,22,0.6869009537440718,0.9643796100178473,96,0.6
2,23,0.6576589969487989,0.9757460599294007,96,0.6
2,24,0.544821400862012,0.9755753553229289,96,0.6
2,25,0.6262584423398824,0.9827217252692931,96,0.6
2,26,0.7006432553785904,0.957415586540484,96,0.6
2,27,0.5900571550612104,0.9840425305208865,96,0.6
2,28,0.6702705548480455,0.9714199338494619,96,0.6
2,29,0.5622768519875412,0.9801744549085915,96,0.6
2,30,0.6772581501006323,0.9686468574847682,96,0.6
2,31,0.5969503912053038,0.984345891198397,96,0.6
2,32,0.5976714855430671,0.9843625455754446,96,0.6
2,33,0.5609182911864582,0.9798765675090337,96,0.6
2,34,0.5714556143057704,0.9819214167581618,96,0.6
2,35,0.6524021561999032,0.9772913281272748,96,0.6
2,36,0.6227782390079369,0.9831614569528461,96,0.6
2,37,0.69542547263393,0.9601819007067331,96,0.6
2,38,0.5467768378593999,0.9761738102292603,96,0.6
2,39,0.6235580439887758,0.9830687102616531,96,0.6
2,40,0.6883243002404136,0.9637064744467881,96,0.6
2,41,0.77541298727989,0.901349262019453,96,0.6
2,42,0.5699398140014856,0.9816648213694401,96,0.6
2,43,0.5903011079698808,0.9840577215829415,96,0.6
2,44,0.6080008564518263,0.9842876191744357,96,0.6
2,45,0.6330148752021664,0.9816780804101911,96,0.6
2,46,0.6380954416768556,0.9807281327054486,96,0.6
2,47,0.5942861145119855,0.9842595852235972,96,0.6
2,48,0.6351275660816122,0.9813002772638528,96,0.6
2,49,0.6348118498672775,0.9813582935573804,96,0.6
4,0,0.5974662905427123,0.9843580971372989,96,0.6
4,1,0.5822619423126022,0.9833850063233491,96,0.6
4,2,0.7385579796427248,0.9328228720189198,96,0.6
4,3,0.7213358041222216,0.9449724903293677,96,0.6
4,4,0.6003743515546954,0.9843995537395983,96,0.6
4,5,0.6363895827993321,0.9810628993916776,96,0.6
4,6,0.6615126547432527,0.9745168377806667,96,0.6
4,7,0.5438617953530672,0.9752739886321936,96,0.6
4,8,0.6044177974278271,0.9843799983996283,96,0.6
4,9,0.5835181043635956,0.9835135230159785,96,0.6
4,10,0.5901742438026231,0.98404986248871,96,0.6
4,11,0.5947785058946311,0.9842784727547261,96,0.6
4,12,0.6188443434195928,0.9835784095426624,96,0.6
4,13,0.6300920811328484,0.9821603291341212,96,0.6
4,14,0.6609850314596268,0.9746899563941525,96,0.6
4,15,0.5633638597346816,0.9804054986484874,96,0.6
4,16,0.5472183532530387,0.9763060279696878,96,0.6
4,17,0.5629772872128886,0.9803240762296694,96,0.6
4,18,0.5808951016239203,0.9832353195145939,96,0.6
4,19,0.6046497412392395,0.9843761531175013,96,0.6
4,20,0.573331534507011,0.9822214987723448,96,0.6
4,21,0.6668608401527903,0.9726757358896065,96,0.6
4,22,0.6404120147977862,0.9802479240008578,96,0.6
4,23,0.651098743521223,0.977650986975257,96,0.6
4,24,0.5864633194567768,0.9837808604217282,96,0.6
4,25,0.6377594910040337,0.9807953254078974,96,0.6
4,26,0.6361583215003895,0.9811070529577363,96,0.6
4,27,0.598255458465694,0.9843739398541175,96,0.6
4,28,0.5853759561902246,0.9836877086676022,96,0.6
4,29,0.5695827575230756,0.9816025420776896,96,0.6
4,30,0.5491275843145372,0.9768654465130875,96,0.6
4,31,0.5971424838935686,0.9843506068547242,96,0.6
4,32,0.5451666789520286,0.9756825534228132,96,0.6
4,33,0.4313318321229118,0.9048586295218757,96,0.6
4,34,0.6288365442015474,0.9823530793636699,96,0.6
4,35,0.6369287211972585,0.9809588236378431,96,0.6
4,36,0.6153596787453801,0.9838767489006388,96,0.6
4,37,0.5968705282100052,0.9843438710020063,96,0.6
4,38,0.6118529805751033,0.9841096407112049,96,0.6
4,39,0.6025235300124464,0.984400340834529,96,0.6
4,40,0.6163084510564775,0.9838021277642588,96,0.6
4,41,0.5975314060717936,0.9843595338332979,96,0.6
4,42,0.5531788333125118,0.9779861719210958,96,0.6
4,43,0.6342189113372559,0.9814657727415261,96,0.6
4,44,0.6109514290522879,0.9841586006577004,96,0.6
4,45,0.593822619259138,0.9842405892950019,96,0.6
4,46,0.6722913040520687,0.9706455508704881,96,0.6
4,47,0.6640787012613646,0.9736530887851659,96,0.6
4,48,0.583030186557568,0.9834646341140152,96,0.6
4,49,0.6173006809852549,0.9837187992070587,96,0.6
8,0,0.6176159409119544,0.9836911912428794,96,0.6
8,1,0.5773569507651315,0.9828001822652076,96,0.6
8,2,0.5894087554638472,0.9840005652672977,96,0.6
8,3,0.5855555053671154,0.9837035378729182,96,0.6
8,4,0.6586825073200742,0.9754275409096317,96,0.6
8,5,0.6313284345991415,0.9819620624911234,96,0.6
8,6,0.66788138492977,0.9723065645936536,96,0.6
8,7,0.635933992506403,0.9811496022790293,96,0.6
8,8,0.6005387524866004,0.9844005101172832,96,0.6
8,9,0.6054386294272592,0.9843608627407865,96,0.6
8,10,0.6193499563610176,0.98352958043199,96,0.6
8,11,0.6486730047543696,0.9782954919473568,96,0.6
8,12,0.6131503651075041,0.9840313492390181,96,0.6
8,13,0.6568046838767615,0.976007518309567,96,0.6
8,14,0.6037044120318782,0.9843899730933422,96,0.6
8,15,0.601716365565325,0.9844030202668115,96,0.6
8,16,0.5952281376504658,0.9842945567771555,96,0.6
8,17,0.6016619690757653,0.9844030721238662,96,0.6
8,18,0.6241835126251203,0.9829919056629233,96,0.6
8,19,0.6168685491807155,0.9837557548533626,96,0.6
8,20,0.6410187823755363,0.9801172738645187,96,0.6
8,21,0.617146027060661,0.9837321429747327,96,0.6
8,22,0.658115771350182,0.9756046215571459,96,0.6
8,23,0.617248777912729,0.9837232921274821,96,0.6
8,24,0.5832593159116976,0.983487755512628,96,0.6
8,25,0.6382956173390356,0.980687801294012,96,0.6
8,26,0.6326645134781563,0.981738363958131,96,0.6
8,27,0.6013637324558679,0.9844030675973064,96,0.6
8,28,0.6001336828669578,0.9843978859396612,96,0.6
8,29,0.6413703412173519,0.9800406503633444,96,0.6
8,30,0.6277574224303731,0.9825118269218296,96,0.6
8,31,0.636666635668677,0.9810096162853637,96,0.6
8,32,0.6707397360583582,0.9712421355403066,96,0.6
8,33,0.6062155061398485,0.9843424643572982,96,0.6
8,34,0.6044612656955667,0.9843793002616084,96,0.6
8,35,0.6016154282438356,0.9844031035899149,96,0.6
8,36,0.6190186976776392,0.9835617300642593,96,0.6
8,37,0.6406889203069018,0.9801885511406567,96,0.6
8,38,0.599552101251807,0.9843925422870321,96,0.6
8,39,0.615616894298558,0.9838570073833518,96,0.6
8,40,0.6761117079314677,0.9691202229438156,96,0.6
8,41,0.6293929056814773,0.9822687350193061,96,0.6
8,42,0.5813935166235151,0.9832910912000848,96,0.6
8,43,0.6888826405105604,0.963439382758752,96,0.6
8,44,0.6201659048911318,0.9834478193603247,96,0.6
8,45,0.6363778223110972,0.9810651518528455,96,0.6
8,46,0.6473860234118999,0.9786243124029433,96,0.6
8,47,0.661571532069791,0.9744974246859244,96,0.6
8,48,0.6505339920500219,0.9778039247442535,96,0.6
8,49,0.6157824003781741,0.9838441124970548,96,0.6
16,0,0.6121973914332712,0.9840897584539872,96,0.6
16,1,0.6352003052389935,0.9812868330474839,96,0.6
16,2,0.5938162874547858,0.9842403216214723,96,0.6
16,3,0.6318375960675653,0.981877970381951,96,0.6
16,4,0.5852971782761551,0.9836807076491166,96,0.6
16,5,0.593950841922059,0.9842459624526624,96,0.6
16,6,0.6191564254604279,0.9835484363825463,96,0.6
16,7,0.6660473094781085,0.972965924086202,96,0.6
16,8,0.5993572619954417,0.9843903365994127,96,0.6
16,9,0.6032440113053402,0.9843949262843168,96,0.6
16,10,0.6104363173061275,0.9841845702776593,96,0.6
16,11,0.600997859355776,0.9844023947088124,96,0.6
16,12,0.5927593545176251,0.9841925538913843,96,0.6
16,13,0.6344208630267831,0.9814293827687037,96,0.6
16,14,0.6103311634183166,0.9841896925307224,96,0.6
16,15,0.6135256097215583,0.9840069810663846,96,0.6
16,16,0.6165741681663857,0.9837803427462809,96,0.6
16,17,0.641204998365956,0.98007677198864,96,0.6
16,18,0.6188608921788039,0.9835768335895115,96,0.6
16,19,0.6130116241617483,0.9840401631448058,96,0.6
16,20,0.6080497687736126,0.9842858702019156,96,0.6
16,21,0.618183357648612,0.9836401258311473,96,0.6
16,22,0.6255725054183473,0.9828136590950376,96,0.6
16,23,0.6167473102345064,0.9837659388730491,96,0.6
16,24,0.6211062059583005,0.9833490621838303,96,0.6
16,25,0.624773618483225,0.9829174733599318,96,0.6
16,26,0.622412166614343,0.9832038439777652,96,0.6
16,27,0.643068328831248,0.9796610099380161,96,0.6
16,28,0.6095610824399051,0.9842253535713998,96,0.6
16,29,0.6094058329670512,0.9842321483414664,96,0.6
16,30,0.6175658399417657,0.9836956151745183,96,0.6
16,31,0.5888999019962559,0.9839660143021423,96,0.6
16,32,0.6072259838692807,0.9843135733796954,96,0.6
16,33,0.6023140899362894,0.9844013799065319,96,0.6
16,34,0.5995623228911126,0.9843926522448668,96,0.6
16,35,0.5908174386463281,0.9840887955908826,96,0.6
16,36,0.6353802220867173,0.981253454571254,96,0.6
16,37,0.6447990201620927,0.9792577600590744,96,0.6
16,38,0.6238042139797816,0.9830387381903676,96,0.6
16,39,0.630696299832392,0.9820644831846033,96,0.6
16,40,0.6019626952884083,0.984402581984713,96,0.6
16,41,0.5958959488233005,0.9843163958910601,96,0.6
16,42,0.5946569707213597,0.9842739346029482,96,0.6
16,43,0.6004803034446679,0.984400187107038,96,0.6
16,44,0.604045195802701,0.9843855569247615,96,0.6
16,45,0.6210365838939315,0.9833565408798505,96,0.6
16,46,0.6111855238467772,0.9841463169604416,96,0.6
16,47,0.6532842133813188,0.9770426421650853,96,0.6
16,48,0.5935160241999041,0.9842273753210125,96,0.6
16,49,0.5964253222350352,0.9843319671478128,96,0.6
32,0,0.6239742050703084,0.9830178468760321,96,0.6
32,1,0.6098853111555204,0.9842107361565519,96,0.6
32,2,0.6090851806666465,0.9842457631537048,96,0.6
32,3,0.6253478066464322,0.9828432127402135,96,0.6
32,4,0.6281609414792684,0.9824532147363951,96,0.6
32,5,0.6159684010152797,0.9838294412766095,96,0.6
32,6,0.6093037690566181,0.9842365432217878,96,0.6
32,7,0.6058598114328118,0.9843512995512967,96,0.6
32,8,0.6061527732335575,0.9843440730718431,96,0.6
32,9,0.6033140177914028,0.9843942481853352,96,0.6
32,10,0.6022652932837729,0.984401587387567,96,0.6
32,11,0.5944671858106297,0.9842666857183743,96,0.6
32,12,0.6272942589670033,0.9825780001392426,96,0.6
32,13,0.6176809238370037,0.9836854326904879,96,0.6
32,14,0.6055596758027171,0.9843582140903162,96,0.6
32,15,0.6054405016716988,0.9843608223864683,96,0.6
32,16,0.6083618872737584,0.9842744002037669,96,0.6
32,17,0.5929309207995703,0.9842007249572632,96,0.6
32,18,0.606556478727483,0.9843333424427299,96,0.6
32,19,0.6041693304675257,0.9843837897759801,96,0.6
32,20,0.6117950971563165,0.9841129182686111,96,0.6
32,21,0.6063549842237219,0.9843388101380744,96,0.6
32,22,0.620588790900076,0.9834040057792147,96,0.6
32,23,0.6163167846068246,0.9838014504227797,96,0.6
32,24,0.6003323502460952,0.9843992855937627,96,0.6
32,25,0.6331800387418429,0.9816494283752413,96,0.6
32,26,0.6137750091178498,0.9839903573507793,96,0.6
32,27,0.6106591963311003,0.9841735126027173,96,0.6
32,28,0.5982871964353993,0.9843745054446804,96,0.6
32,29,0.5960043621827822,0.9843197101585984,96,0.6
32,30,0.6070839790755678,0.9843179722101846,96,0.6
32,31,0.5941882648276334,0.9842556732076709,96,0.6
32,32,0.6107396899931639,0.9841694520111717,96,0.6
32,33,0.6217660303837709,0.9832768629588914,96,0.6
32,34,0.6067851895527802,0.984326865981599,96,0.6
32,35,0.6044172872744444,0.9843800065315145,96,0.6
32,36,0.6179083151491451,0.9836650994985998,96,0.6
32,37,0.5995557097649262,0.9843925811706404,96,0.6
32,38,0.6018536364628283,0.9844028171438148,96,0.6
32,39,0.608858674320723,0.9842550401708189,96,0.6
32,40,0.6020554338116694,0.9844023306180311,96,0.6
32,41,0.5991403080498661,0.984387635191856,96,0.6
32,42,0.6233915869768913,0.9830887883545306,96,0.6
32,43,0.6003330205506788,0.9843992899492274,96,0.6
32,44,0.6058181488957388,0.9843522889505104,96,0.6
32,45,0.6239866662461854,0.983016309196541,96,0.6
32,46,0.5870991880658817,0.9838323242970244,96,0.6
32,47,0.5999486821983533,0.9843963876296488,96,0.6
32,48,0.5959453705379577,0.9843179147525338,96,0.6
32,49,0.6179024078995731,0.9836656313146066,96,0.6
64,0,0.6132850785037878,0.9840226900204317,96,0.6
64,1,0.6068250311087124,0.9843257083924756,96,0.6
64,2,0.6116295857206216,0.9841221885440841,96,0.6
64,3,0.6135449787481746,0.9840057022607752,96,0.6
64,4,0.6120836335539273,0.9840963975675915,96,0.6
64,5,0.6119464620966791,0.984104308605328,96,0.6
64,6,0.6045352334493069,0.9843780884183368,96,0.6
64,7,0.599752433553626,0.984394592733446,96,0.6
64,8,0.6097719210047677,0.9842159138584886,96,0.6
64,9,0.6138910834862387,0.9839825039034447,96,0.6
64,10,0.6180307252188519,0.9836540360637253,96,0.6
64,11,0.6159016693266733,0.9838347267484546,96,0.6
64,12,0.6078885800078748,0.9842915841721492,96,0.6
64,13,0.6192059770012909,0.9835436281101398,96,0.6
64,14,0.609490151573761,0.9842284744132878,96,0.6
64,15,0.6161134324301879,0.9838178697382796,96,0.6
64,16,0.609771962841401,0.9842159119611384,96,0.6
64,17,0.612105696504665,0.9840951154905291,96,0.6
64,18,0.6115658515368527,0.98412571816002,96,0.6
64,19,0.6130408179858476,0.9840383173091167,96,0.6
64,20,0.6093329101856187,0.9842352942387704,96,0.6
64,21,0.6105869598283098,0.9841771263518702,96,0.6
64,22,0.6084513724990832,0.9842710130227077,96,0.6
64,23,0.6023244963172627,0.9844013339670304,96,0.6
64,24,0.6084138611217662,0.9842724382521576,96,0.6
64,25,0.6201433108460616,0.9834501325981101,96,0.6
64,26,0.6079196474189036,0.9842904939681562,96,0.6
64,27,0.6003792917913805,0.9843995846422733,96,0.6
64,28,0.6068813124711586,0.9843240582896078,96,0.6
64,29,0.6108411254265945,0.9841642843054842,96,0.6
64,30,0.6045906346306544,0.9843771610742107,96,0.6
64,31,0.6106188941287489,0.9841755323210414,96,0.6
64,32,0.6182403003460794,0.9836349035543546,96,0.6
64,33,0.6180777030184536,0.983649768350396,96,0.6
64,34,0.6155105055487321,0.9838652168828856,96,0.6
64,35,0.6106744416922326,0.9841727462656639,96,0.6
64,36,0.6152936337704502,0.9838817592736107,96,0.6
64,37,0.6163199161197016,0.983801195798374,96,0.6
64,38,0.6212270196548418,0.9833360213721544,96,0.6
64,39,0.6068138984433283,0.9843260327278204,96,0.6
64,40,0.6160074109760711,0.9838263401703172,96,0.6
64,41,0.6121326865111946,0.984093543466327,96,0.6
64,42,0.6222146463113568,0.9832264088461367,96,0.6
64,43,0.6171026672025751,0.9837358605462265,96,0.6
64,44,0.6064602529733911,0.9843359814168531,96,0.6
64,45,0.6090517716411233,0.9842471492046436,96,0.6
64,46,0.6101240981407923,0.9841996015302072,96,0.6
64,47,0.6189114148174085,0.9835720129666874,96,0.6
64,48,0.6068996937450202,0.9843235156032044,96,0.6
64,49,0.6156483342157145,0.9838545694173905,96,0.6
96,0,0.6114887651730818,0.9841299574094068,96,0.6
0,0,1.0,0.4259471978179168,96,1.2
1,0,0.6528420703218017,0.9601731834140455,96,1.2
1,1,0.5793320588198286,0.9800818309599006,96,1.2
1,2,0.6533231095243818,0.9599356166343449,96,1.2
1,3,0.7119841669675696,0.9205074883918688,96,1.2
1,4,0.593741908803631,0.9787462912601177,96,1.2
1,5,0.5330473280276852,0.9759036935728457,96,1.2
1,6,-2.0282906826463543,-19.387945104028713,96,1.2
1,7,-0.3503343588102351,-1.579348523341912,96,1.2
1,8,0.7402931261478661,0.8940587145972121,96,1.2
1,9,0.5056581241969981,0.9673487594349203,96,1.2
1,10,0.6227262435061197,0.9722686906069793,96,1.2
1,11,0.44691993146310705,0.9337527300396964,96,1.2
1,12,0.5442176843508618,0.9780943812956133,96,1.2
1,13,-1.0026523330133637,-6.485866645879804,96,1.2
1,14,0.6278461577688507,0.9705981276275281,96,1.2
1,15,0.5104783090383649,0.9691822475229878,96,1.2
1,16,0.5910260034058596,0.9790937415906352,96,1.2
1,17,0.7577910163801509,0.8752945675717327,96,1.2
1,18,-0.1168350257206619,-0.44651909856571437,96,1.2
1,19,-2.0282906826463543,-19.387945104028713,96,1.2
1,20,-1.2058866168734192,-8.538649243258943,96,1.2
1,21,0.5362293050505066,0.9766043512341446,96,1.2
1,22,-4.143628566313854,-66.02576988656787,96,1.2
1,23,0.3801638895415314,0.870318353967883,96,1.2
1,24,0.5612645956406938,0.9799876178767868,96,1.2
1,25,0.4508555684648141,0.9366539027965669,96,1.2
1,26,0.9044432061157335,0.6454661385897579,96,1.2
1,27,0.3801638895415314,0.870318353967883,96,1.2
1,28,0.7897929083343272,0.8362018784133072,96,1.2
1,29,0.7031702986198068,0.9277559245550446,96,1.2
1,30,-0.3503343588102351,-1.579348523341912,96,1.2
1,31,0.5330473280276852,0.9759036935728457,96,1.2
1,32,0.6458365993511701,0.9634748258733441,96,1.2
1,33,0.3801638895415314,0.870318353967883,96,1.2
1,34,0.6642473410337302,0.9541649931036865,96,1.2
1,35,0.7532295336296069,0.8803640202076605,96,1.2
1,36,-0.3503343588102351,-1.579348523341912,96,1.2
1,37,0.9043637159415487,0.6456258330262148,96,1.2
1,38,0.6713678050482518,0.950016374903014,96,1.2
1,39,0.6642473410337302,0.9541649931036865,96,1.2
1,40,0.5104783090383649,0.9691822475229878,96,1.2
1,41,0.7627153710907045,0.8696810296261036,96,1.2
1,42,0.47480321990802815,0.9522942450872343,96,1.2
1,43,0.6533231095243818,0.9599356166343449,96,1.2
1,44,0.3801638895415314,0.870318353967883,96,1.2
1,45,0.5910260034058596,0.9790937415906352,96,1.2
1,46,0.6907289796792814,0.9371904255538381,96,1.2
1,47,0.5793320588198286,0.9800818309599006,96,1.2
1,48,0.6291978857348421,0.9701307070179275,96,1.2
1,49,0.6852765260710255,0.9410310384075851,96,1.2
2,0,0.6006154075053823,0.9776682710761977,96,1.2
2,1,0.45236513888644625,0.937741912053915,96,1.2
2,2,0.47896306364096514,0.9546586194091874,96,1.2
2,3,0.6446085881584734,0.9640231040506032,96,1.2
2,4,0.6917623219615326,0.9364423552456039,96,1.2
2,5,0.7400826825288624,0.8942731540598297,96,1.2
2,6,0.5145621381146414,0.9706260346861434,96,1.2
2,7,0.639935368965286,0.966026458672117,96,1.2
2,8,0.5690896302847153,0.980270011228095,96,1.2
2,9,0.5997231093701995,0.977824304058181,96,1.2
2,10,0.5077039492560914,0.9681440533325271,96,1.2
2,11,-1.2877126015552736,-9.435448496114413,96,1.2
2,12,0.4919793355562713,0.9613829074535434,96,1.2
2,13,0.455979482611262,0.9402910937597169,96,1.2
2,14,0.6903551500715118,0.9374594673864043,96,1.2
2,15,0.5603935700403914,0.9799333519945628,96,1.2
2,16,0.7008704637079824,0.9295702405224824,96,1.2
2,17,0.7239731916864601,0.9098960456906376,96,1.2
2,18,0.5915978328804742,0.979024282178595,96,1.2
2,19,0.5178668128728114,0.9717207621056696,96,1.2
2,20,0.6431825715772915,0.9646483787369232,96,1.2
2,21,0.4872293273841753,0.9590473799505097,96,1.2
2,22,0.5769505087051211,0.9801820175457082,96,1.2
2,23,0.49945538401883727,0.9647832829753838,96,1.2
2,24,0.7412167790195131,0.89311436613528,96,1.2
2,25,0.5018657377416329,0.9658077681142648,96,1.2
2,26,0.5991373772753414,0.9779241193494129,96,1.2
2,27,0.7774352906706777,0.8520293716581235,96,1.2
2,28,0.6574667221448858,0.9578314829078355,96,1.2
2,29,0.553097419628875,0.9792991735582731,96,1.2
2,30,0.660404571551994,0.9562769271762013,96,1.2
2,31,0.6851298267682933,0.941131894892131,96,1.2
2,32,0.715272789416988,0.9176829871484107,96,1.2
2,33,0.6383224499670694,0.9666873359947271,96,1.2
2,34,0.635687684247422,0.9677331695265887,96,1.2
2,35,0.7109144344480108,0.9214121966636566,96,1.2
2,36,0.66989566477493,0.9508991570169036,96,1.2
2,37,0.5116142997839084,0.9695939570701535,96,1.2
2,38,0.5595713653340665,0.9798779312311034,96,1.2
2,39,0.5980606623306579,0.9781022080295522,96,1.2
2,40,0.6068014164197112,0.9764545595108647,96,1.2
2,41,0.5427711443207837,0.9778530904324116,96,1.2
2,42,0.5708195633439862,0.9802826168032516,96,1.2
2,43,0.6906342555745384,0.9372586773392625,96,1.2
2,44,0.6612808520657727,0.9558031709187692,96,1.2
2,45,0.478547357124685,0.9544270315767973,96,1.2
2,46,0.7895307812697527,0.8365471647751884,96,1.2
2,47,0.5480373600594294,0.9786708905840054,96,1.2
2,48,0.620343276547145,0.972992329114533,96,1.2
2,49,0.6489423342704677,0.9620476170155139,96,1.2
4,0,0.5715223714000557,0.9802825842545221,96,1.2
4,1,0.5886619814867357,0.9793599757601994,96,1.2
4,2,0.5176043104394976,0.9716362110591977,96,1.2
4,3,0.5177992887230896,0.9716990525167376,96,1.2
4,4,0.5097652966824514,0.9689198612499338,96,1.2
4,5,0.6672934075955103,0.9524276641733502,96,1.2
4,6,0.6328580753762527,0.9688097358265247,96,1.2
4,7,0.5847208882042666,0.979728915470133,96,1.2
4,8,0.7267212426959831,0.9073416810772829,96,1.2
4,9,0.5617892712020573,0.9800180984035923,96,1.2
4,10,0.5143241570604493,0.9705446582542758,96,1.2
4,11,0.6405333240774914,0.9657774676462336,96,1.2
4,12,0.532190891934247,0.9757046845796498,96,1.2
4,13,0.6257781997597326,0.9712919003682019,96,1.2
4,14,0.6805205021446238,0.9442347479598946,96,1.2
4,15,0.47921726622856076,0.9547997209679314,96,1.2
4,16,0.5393057978391407,0.9772237436387591,96,1.2
4,17,0.511951220315693,0.9697145690634863,96,1.2
4,18,0.512267876841852,0.9698273030355796,96,1.2
4,19,0.610079615244541,0.9757178472250586,96,1.2
4,20,0.5744907215625958,0.9802495989125548,96,1.2
4,21,0.6021253190645913,0.9773933049410569,96,1.2
4,22,0.6137133910413562,0.9748255165340645,96,1.2
4,23,0.477781409858265,0.9539975983212428,96,1.2
4,24,0.6221824938931841,0.9724368262604289,96,1.2
4,25,0.481078608651297,0.9558210363941839,96,1.2
4,26,0.6331355800435242,0.9687062898979932,96,1.2
4,27,0.5769269290694299,0.9801828385410023,96,1.2
4,28,0.6350239406152234,0.9679900338709977,96,1.2
4,29,0.5286832113466116,0.9748434662379265,96,1.2
4,30,0.519472161578587,0.9722288002970827,96,1.2
4,31,0.5362336074265666,0.976605257276869,96,1.2
4,32,0.538742672897789,0.9771146355922488,96,1.2
4,33,0.660167736742416,0.9564041759702613,96,1.2
4,34,0.6591636486995515,0.956939905841511,96,1.2
4,35,0.5377173349547782,0.9769110621987305,96,1.2
4,36,0.6366812198857991,0.9673437146098248,96,1.2
4,37,0.8216796565665869,0.7911090754004121,96,1.2
4,38,0.6446936170443381,0.9639854335996124,96,1.2
4,39,0.5649106445938707,0.9801651266337906,96,1.2
4,40,0.6621987352320576,0.9553019583389027,96,1.2
4,41,0.602847849409139,0.977256864671401,96,1.2
4,42,0.5488900300143528,0.9787875763713639,96,1.2
4,43,0.6362289649075186,0.9675217314252793,96,1.2
4,44,0.52840687761654,0.9747724678641718,96,1.2
4,45,0.6415605783265627,0.9653446822398879,96,1.2
4,46,0.5029703490191207,0.9662655631723572,96,1.2
4,47,0.6309787415259549,0.9694980802913753,96,1.2
