epsilon,component,layer,bin,token_start,token_end_exclusive,finite_effect,atp_effect,atp_calibrated_effect,ridge_effect,omp_effect
1.2,10,1,2,15,23,0.10510493814945221,0.06556701511144637,0.095160945186484,0.02889140359748248,0.0
1.2,11,1,3,23,31,0.11817001551389694,0.046307265758514404,0.06720823223524547,0.04707675612817903,0.0
1.2,12,1,4,31,39,0.09123511612415314,0.03687895685434341,0.05352441903578773,0.1243062851274344,0.0
1.2,13,1,5,39,47,0.08882080018520355,0.04450267553329468,0.06458913311636214,0.0826283014418455,0.0
1.2,14,1,6,47,55,0.2323915660381317,0.08327566981315612,0.12086247081688568,0.04049885565163139,0.0
1.2,15,1,7,55,63,2.034489631652832,1.4156494617462159,2.05460841253073,1.9120371946135013,1.999347227596589
1.2,16,2,0,0,7,0.014901718124747276,0.014665573462843895,0.02128493770921115,-0.014713861495507694,0.0
1.2,17,2,1,7,15,0.062302444130182266,0.051355880498886106,0.07453555908945078,0.06494507101319384,0.0
1.2,18,2,2,15,23,0.12013295292854309,0.06959154009819031,0.1010019553501191,0.16545804517450938,0.0
1.2,19,2,3,23,31,0.10104621946811676,0.05621242225170135,0.08158412005794974,0.013074995425391478,0.0
1.2,20,2,4,31,39,0.10770745575428009,0.056120333075523374,0.08145046607001624,0.045193089998714894,0.0
1.2,21,2,5,39,47,0.12631714344024658,0.05071000456809997,0.07359816451776958,0.04790393669906891,0.0
1.2,22,2,6,47,55,0.18750116229057312,0.07316661179065705,0.10619064970788904,0.09744327719624923,0.0
1.2,23,2,7,55,63,2.0386524200439453,1.469670295715332,2.1330117623175924,2.1057087371882623,2.2225633900022057
1.2,24,3,0,0,7,0.0,0.0,0.0,0.02085724090506468,0.0
1.2,25,3,1,7,15,0.0,0.0,0.0,0.03957360942538796,0.0
1.2,26,3,2,15,23,0.0,0.0,0.0,0.025578622419681323,0.0
1.2,27,3,3,23,31,0.0,0.0,0.0,0.1121706543068957,0.0
1.2,28,3,4,31,39,0.0,0.0,0.0,0.038342342925136885,0.0
1.2,29,3,5,39,47,0.0,0.0,0.0,-0.019798743437508246,0.0
1.2,30,3,6,47,55,0.0,0.0,0.0,0.15596385464694842,0.0
1.2,31,3,7,55,63,1.4195846319198608,1.0183781147003172,1.4780270809551272,1.4112223940524498,1.5518439924128162
2.0,0,0,0,0,7,-0.010436521843075752,-0.04106295481324196,-0.05423237501980119,-0.036901091290778454,0.0
2.0,1,0,1,7,15,0.054166048765182495,0.031883612275123596,0.04210909871816707,0.06399991383691621,0.0
2.0,2,0,2,15,23,0.09305711835622787,0.084111288189888,0.11108686516250343,0.009775556463789246,0.0
2.0,3,0,3,23,31,0.11909321695566177,0.04430165886878967,0.058509773315112694,-0.003007015979999499,0.0
2.0,4,0,4,31,39,0.056815095245838165,-0.0017771320417523384,-0.0023470812508830426,0.06827446315147029,0.0
2.0,5,0,5,39,47,0.09981174021959305,0.014018893241882324,0.018514933450701036,0.15591397877480134,0.0
2.0,6,0,6,47,55,0.40031006932258606,0.1958000659942627,0.2585956772033941,0.21414662168764068,0.0
2.0,7,0,7,55,63,2.905477285385132,2.3973729610443115,3.166241447480031,3.118884273544569,3.0172939766967426
2.0,8,1,0,0,7,0.04905499517917633,0.008426218293607235,0.011128615380358652,0.11410409031328551,0.0
2.0,9,1,1,7,15,0.1038191020488739,0.06290385872125626,0.08307793902994157,0.03757787005942929,0.0
2.0,10,1,2,15,23,0.15220296382904053,0.1092783585190773,0.14432534014439058,0.018856685012389362,0.0
2.0,11,1,3,23,31,0.1585884988307953,0.07717877626419067,0.1019310070832787,0.002492049817630789,0.0
2.0,12,1,4,31,39,0.16208870708942413,0.06146492809057236,0.0811775247527507,0.1423734479374592,0.0
2.0,13,1,5,39,47,0.162051260471344,0.07417112588882446,0.09795876436895981,0.07801338765882682,0.0
2.0,14,1,6,47,55,0.24852898716926575,0.13879278302192688,0.18330542195808353,0.19017973847016661,0.0
2.0,15,1,7,55,63,2.836918592453003,2.3594157695770264,3.1161108942425817,3.0753108486183827,3.15932877369178
2.0,16,2,0,0,7,0.04793767258524895,0.024442622438073158,0.03228168729108403,-0.006835957604426902,0.0
2.0,17,2,1,7,15,0.09979411214590073,0.08559313416481018,0.11304395828936353,0.10821538951976102,0.0
2.0,18,2,2,15,23,0.1695440113544464,0.11598590016365051,0.15318407706636486,0.2380241269967417,0.0
2.0,19,2,3,23,31,0.18789705634117126,0.09368737041950226,0.12373412070119691,-0.018775373655662543,0.0
2.0,20,2,4,31,39,0.19763420522212982,0.09353388845920563,0.12353141509300485,0.04387448488557871,0.0
2.0,21,2,5,39,47,0.21015645563602448,0.08451667428016663,0.11162226381016022,0.12310909884411496,0.0
2.0,22,2,6,47,55,0.32584148645401,0.1219443529844284,0.16105348269934705,0.20537712119531912,0.2850692512938038
2.0,23,2,7,55,63,2.857121467590332,2.4494504928588867,3.2350209166711497,3.116013661330288,3.3084696119153176
2.0,24,3,0,0,7,0.0,0.0,0.0,0.07113033712424757,0.0
2.0,25,3,1,7,15,0.0,0.0,0.0,0.052973231495441066,0.0
2.0,26,3,2,15,23,0.0,0.0,0.0,0.031877068155988404,0.0
2.0,27,3,3,23,31,0.0,0.0,0.0,0.03539687219405621,0.0
2.0,28,3,4,31,39,0.0,0.0,0.0,0.031386782771219195,0.0
2.0,29,3,5,39,47,0.0,0.0,0.0,-0.05265397706233435,0.0
2.0,30,3,6,47,55,0.0,0.0,0.0,0.09933707500366501,0.0
2.0,31,3,7,55,63,2.4370579719543457,1.6972968578338623,2.2416418918857848,2.1080017816685417,2.289522891460533
5.0,0,0,0,0,7,0.1474725306034088,-0.1026573870331049,-0.10408781713161004,-0.13143113343617757,0.0
5.0,1,0,1,7,15,0.11793680489063263,0.07970903068780899,0.08081969792680412,0.27685975134630425,0.0
5.0,2,0,2,15,23,0.13575702905654907,0.21027822047472,0.21320824143395348,0.04386995659227312,0.0
5.0,3,0,3,23,31,0.08233116567134857,0.11075414717197418,0.11229739768932828,0.20565172334576878,0.0
5.0,4,0,4,31,39,0.07730808109045029,-0.004442830104380846,-0.004504736588536747,0.0035267475470796145,0.0
5.0,5,0,5,39,47,-0.01167463231831789,0.03504723310470581,0.035535581956660615,0.20542810785994117,0.0
5.0,6,0,6,47,55,0.43869268894195557,0.48950016498565674,0.4963208701434153,0.27338660403726217,0.0
5.0,7,0,7,55,63,5.913188934326172,5.993432402610779,6.076945010420344,6.3211412920743255,6.2458409748714505
5.0,8,1,0,0,7,0.2904195189476013,0.021065545734018087,0.021359073472549547,0.34116572349063606,0.0
5.0,9,1,1,7,15,0.26338016986846924,0.15725964680314064,0.15945090588900612,0.2911139193211872,0.0
5.0,10,1,2,15,23,0.2791171669960022,0.27319589629769325,0.27700261341904653,0.10272838304110443,0.0
5.0,11,1,3,23,31,0.25179463624954224,0.19294694066047668,0.19563546721771535,-0.2747269876430174,0.0
5.0,12,1,4,31,39,0.2902294397354126,0.1536623202264309,0.155803454091324,0.5694548032593164,0.6767069755054586
5.0,13,1,5,39,47,0.30262812972068787,0.18542781472206116,0.18801156962703391,-0.049370849565918,0.0
5.0,14,1,6,47,55,0.22925463318824768,0.3469819575548172,0.351816811139826,0.061727721887874856,0.0
5.0,15,1,7,55,63,5.704190254211426,5.898539423942566,5.980729791076163,6.18791421919407,6.226618080152321
5.0,16,2,0,0,7,0.1952650547027588,0.061106556095182896,0.06195801607853855,0.11643633198330824,0.0
5.0,17,2,1,7,15,0.2692434787750244,0.21398283541202545,0.21696447655040865,-0.013788237193905406,0.0
5.0,18,2,2,15,23,0.3519887626171112,0.2899647504091263,0.29400512508140375,0.5651648092964625,0.0
5.0,19,2,3,23,31,0.2934640347957611,0.23421842604875565,0.2374820303146289,-0.45935829213823093,0.0
5.0,20,2,4,31,39,0.37744981050491333,0.23383472114801407,0.2370929788620723,0.21642203318589862,0.0
5.0,21,2,5,39,47,0.35738518834114075,0.21129168570041656,0.21423582830451673,0.07049313351463404,0.0
5.0,22,2,6,47,55,0.607977569103241,0.304860882461071,0.309108820137378,0.27972208996916836,0.0
5.0,23,2,7,55,63,4.892144203186035,6.123626232147217,6.208952963399731,5.614767340080191,6.0956907895656265
5.0,24,3,0,0,7,0.0,0.0,0.0,0.04843717308395224,0.0
5.0,25,3,1,7,15,0.0,0.0,0.0,0.1435183008295449,0.0
5.0,26,3,2,15,23,0.0,0.0,0.0,0.1224594533584592,0.0
5.0,27,3,3,23,31,0.0,0.0,0.0,0.4174709864342016,0.0
5.0,28,3,4,31,39,0.0,0.0,0.0,-0.27053690845970096,0.0
5.0,29,3,5,39,47,0.0,0.0,0.0,0.0746773495699929,0.0
5.0,30,3,6,47,55,0.0,0.0,0.0,0.43964238566449876,0.0
5.0,31,3,7,55,63,4.177699565887451,4.243242144584656,4.302367566088926,3.5082601941896745,3.871568938690621
8.0,0,0,0,0,7,0.18327844142913818,-0.16425181925296783,-0.1465360650394435,-0.08893849595730303,0.0
8.0,1,0,1,7,15,0.1356082558631897,0.12753444910049438,0.11377893050534334,0.4224608859385195,0.0
8.0,2,0,2,15,23,0.011687219142913818,0.336445152759552,0.3001570942179284,0.06782467172573707,0.0
8.0,3,0,3,23,31,-0.013521064072847366,0.1772066354751587,0.1580936100404234,0.20493693694284323,0.0
8.0,4,0,4,31,39,-0.09562161564826965,-0.007108528167009354,-0.006341821664765379,-0.1266798870009986,0.0
8.0,5,0,5,39,47,-0.21543195843696594,0.0560755729675293,0.05002741427684649,0.30455916714454756,0.0
8.0,6,0,6,47,55,0.22753962874412537,0.7832002639770508,0.6987264149829301,0.22932954351394882,0.0
8.0,7,0,7,55,63,7.990234375,9.589491844177246,8.555195351653188,9.329826597577553,9.286765532630836
8.0,8,1,0,0,7,0.4015779495239258,0.03370487317442894,0.030069557281601142,0.4127049545744249,0.0
8.0,9,1,1,7,15,0.36250391602516174,0.251615434885025,0.22447687884938708,0.42942274668091407,0.7463272153255618
8.0,10,1,2,15,23,0.3403538465499878,0.4371134340763092,0.3899675686804497,0.07892396541507876,0.0
8.0,11,1,3,23,31,0.35513871908187866,0.3087151050567627,0.2754179339930752,-0.23113252530192102,0.0
8.0,12,1,4,31,39,0.36388593912124634,0.24585971236228943,0.2193419528937628,0.8476328322791019,0.8282601133404573
8.0,13,1,5,39,47,0.3074144721031189,0.29668450355529785,0.26468492042829284,-0.22081764587009226,0.0
8.0,14,1,6,47,55,0.09565617144107819,0.5551711320877075,0.4952918846782018,0.06657763635710953,0.0
8.0,15,1,7,55,63,7.857800483703613,9.437663078308105,8.419742423268914,8.760802443455468,8.70283597275528
8.0,16,2,0,0,7,0.33710646629333496,0.09777048975229263,0.08722523080986408,0.3516884925931312,0.0
8.0,17,2,1,7,15,0.4726700782775879,0.3423725366592407,0.30544516662156385,0.06717436164147159,0.0
8.0,18,2,2,15,23,0.464095801115036,0.46394360065460205,0.4139039065098694,0.5496744037359296,0.0
8.0,19,2,3,23,31,0.40967249870300293,0.37474948167800903,0.3343300224644193,-0.501504534446384,0.0
8.0,20,2,4,31,39,0.5690038204193115,0.3741355538368225,0.33378231120937935,0.32708595852333283,0.0
8.0,21,2,5,39,47,0.517751157283783,0.3380666971206665,0.30160374321728384,0.023969759971601643,0.0
8.0,22,2,6,47,55,0.5901163220405579,0.4877774119377136,0.43516706777166925,0.28566501963082536,0.0
8.0,23,2,7,55,63,6.639780044555664,9.797801971435547,8.741037715501133,7.777090046083247,8.334106686021718
8.0,24,3,0,0,7,0.0,0.0,0.0,0.006546576094401022,0.0
8.0,25,3,1,7,15,0.0,0.0,0.0,0.334831958238776,0.0
8.0,26,3,2,15,23,0.0,0.0,0.0,0.10449365955881032,0.0
8.0,27,3,3,23,31,0.0,0.0,0.0,0.6086750347877229,0.0
8.0,28,3,4,31,39,0.0,0.0,0.0,-0.3499660303839728,0.0
8.0,29,3,5,39,47,0.0,0.0,0.0,0.17740749846289836,0.0
8.0,30,3,6,47,55,0.0,0.0,0.0,0.4431912023608479,0.0
8.0,31,3,7,55,63,5.469300270080566,6.789187431335449,6.056924151755888,4.6374749844561,5.18868449561305
