method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean
raw_atp,0.6334509766391063,0.0710167987814406,0.14475025568505953,1,5.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.6426545556486087,0.06846146118724036,0.14292145573906662,1,5.0,48,1,0.93200149392687,,,1.0,0.0,0.0,0.0
multigain_atp,0.6505675027118163,0.06538185641525437,0.14133019304848893,1,5.0,48,1,,,,1.0,0.0,0.0,0.0
finite_single,0.5711555222866379,0.09726300113508733,0.15656807687570634,1,5.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.00844506331828676,0.18207319652829357,0.2380738508550881,1,5.0,48,0,,,,1.0,0.1139677467325072,0.0,0.0
first_order_omp,0.6505174628867649,0.06539333581679413,0.14134031214877235,1,5.0,48,0,,2.0,0.9277281083484623,1.0,0.0,0.0,0.0
lifted_omp,0.6505174628867649,0.06539333581679413,0.14134031214877235,1,5.0,48,0,,2.0,0.7361125120590458,1.0,0.0,1.0,0.0
raw_atp,0.32962615355196223,0.11488538793769337,0.23346827817506294,1,8.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.3533313876383156,0.10955138525294804,0.22930326575953489,1,8.0,48,1,0.8592758979635675,,,1.0,0.0,0.0,0.0
multigain_atp,0.37098769781747065,0.1035344996504696,0.2261512115922541,1,8.0,48,1,,,,1.0,0.0,0.0,0.0
finite_single,0.31608017104727315,0.13404026044502673,0.23581528238050575,1,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-0.5768528579461645,0.2712926184871292,0.35806752457651786,1,8.0,48,0,,,,0.5,0.09917633466908783,0.0,0.0
first_order_omp,0.29890002861545906,0.1349728859910173,0.23875876498505347,1,8.0,48,0,,1.0,0.7535902436809666,0.5,0.0,0.0,0.0
lifted_omp,0.29890002861545906,0.1349728859910173,0.23875876498505347,1,8.0,48,0,,1.0,0.21129798330487326,0.5,0.0,1.0,0.0
raw_atp,0.651947407412906,0.07434800947503539,0.14729488580882166,2,5.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.6381135692753277,0.08237814506399682,0.15019358410336178,2,5.0,48,1,1.0679758495128275,,,1.0,0.0,0.0,0.0
multigain_atp,0.6640115909484507,0.07330808162336139,0.1447196085659202,2,5.0,48,1,,,,1.0,0.0,0.0,0.0
finite_single,0.5662612984212168,0.1064751185355028,0.1644293420649599,2,5.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-0.7006599540957297,0.2599122023668919,0.3255921864878949,2,5.0,48,0,,,,0.5,0.2764109951991146,0.0,0.0
first_order_omp,0.477575275160107,0.12221699497356399,0.18045839600355174,2,5.0,48,0,,1.0,0.3128917031094981,0.5,0.0,0.0,0.0
lifted_omp,0.9979645986563213,0.009006071164337137,0.011263938224062022,2,5.0,48,0,,4.0,0.9978457277875694,1.0,0.0,1.0,6.444241506116853
raw_atp,0.36065986790040916,0.12131452387596543,0.23772272522991947,2,8.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.3410386439708246,0.1311043186843808,0.24134299085289698,2,8.0,48,1,1.0793819939113367,,,1.0,0.0,0.0,0.0
multigain_atp,0.39520171667272797,0.11438686247354832,0.23121179854271592,2,8.0,48,1,,,,1.0,0.0,0.0,0.0
finite_single,0.3221980041583904,0.14215596865882207,0.24476884512915287,2,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-1.8187284649230593,0.3980280102329723,0.4991503014321677,2,8.0,48,0,,,,0.0,0.47150821467757087,0.0,0.0
first_order_omp,0.33983323941171206,0.14624928180908503,0.24156362823999447,2,8.0,48,0,,1.0,-0.05986812589411472,0.5,0.0,0.0,0.0
lifted_omp,0.9982875787272412,0.009690142110948607,0.012302971677868218,2,8.0,48,0,,4.0,0.998695123389794,1.0,0.0,1.0,10.354722720761005
