seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.279302940087667,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-1.005166595783167,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.2992514804461064,1,0,0
0,5.0,multigain_atp,main,1,-1,-0.9735361001798577,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,1.0146213115168974,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.7049428059451379,1,0,0
0,5.0,subset_ridge,main,2,-1,-0.055820096534875865,0,0,0
0,5.0,subset_ridge,main,3,-1,0.14727046132679977,0,0,0
0,5.0,subset_ridge,main,4,-1,-0.20712287974377894,0,0,0
0,5.0,subset_ridge,main,5,-1,0.33463925894410124,0,0,0
0,5.0,subset_ridge,main,6,-1,0.5735224109347562,0,1,0
0,5.0,subset_ridge,main,8,-1,0.46533426699765706,0,0,0
0,5.0,subset_ridge,main,9,-1,0.2968837534224633,0,0,0
0,5.0,subset_ridge,main,10,-1,0.135992350663736,0,0,0
0,5.0,subset_ridge,main,11,-1,0.12717017737667755,0,0,0
0,5.0,subset_ridge,main,12,-1,-0.34636250887735015,0,0,0
0,5.0,subset_ridge,main,13,-1,0.2669026634307982,0,0,0
0,5.0,subset_ridge,main,14,-1,0.08679812369304024,0,0,0
0,5.0,subset_ridge,main,15,-1,0.07786486945071562,0,0,0
0,5.0,subset_ridge,main,16,-1,0.05518379710693176,0,0,0
0,5.0,subset_ridge,main,17,-1,-0.05756520718440309,0,0,0
0,5.0,subset_ridge,main,18,-1,-0.14498135302335874,0,0,0
0,5.0,subset_ridge,main,19,-1,-0.3328151599736005,0,0,0
0,5.0,subset_ridge,main,21,-1,-0.19566006134829897,0,0,0
0,5.0,subset_ridge,main,22,-1,-0.275292349831793,0,0,0
0,5.0,subset_ridge,main,23,-1,-0.14731114193057074,0,0,0
0,5.0,subset_ridge,main,24,-1,-0.12570182777611572,0,0,0
0,5.0,subset_ridge,main,27,-1,-0.4377681227370411,0,0,0
0,5.0,subset_ridge,main,28,-1,-0.1376112239517855,0,0,0
0,5.0,subset_ridge,main,29,-1,0.22037411257718262,0,0,0
0,5.0,subset_ridge,main,30,-1,-0.27135218672561945,0,0,0
0,5.0,subset_ridge,main,32,-1,-0.4453037236504744,0,0,0
0,5.0,subset_ridge,main,33,-1,-0.31824907025284777,0,0,0
0,5.0,subset_ridge,main,34,-1,0.15799641100863626,0,0,0
0,5.0,subset_ridge,main,35,-1,-0.09893407010873023,0,0,0
0,5.0,subset_ridge,main,36,-1,0.06839076188964963,0,0,0
0,5.0,subset_ridge,main,38,-1,0.09043989223321444,0,0,0
0,5.0,subset_ridge,main,39,-1,-0.0964973237068019,0,0,0
0,5.0,subset_ridge,main,40,-1,0.1383878347494881,0,0,0
0,5.0,subset_ridge,main,42,-1,0.1534399751101326,0,0,0
0,5.0,subset_ridge,main,43,-1,0.31688255554054034,0,0,0
0,5.0,subset_ridge,main,45,-1,-0.17574013399285648,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.1703595870629663,0,0,0
0,5.0,subset_ridge,main,47,-1,-0.061478419461858745,0,0,0
0,5.0,subset_ridge,main,48,-1,-0.1561727660365528,0,0,0
0,5.0,subset_ridge,main,49,-1,0.4851112265085055,0,0,0
0,5.0,subset_ridge,main,50,-1,0.2036349264786617,0,0,0
0,5.0,subset_ridge,main,51,-1,0.10260427206503725,0,0,0
0,5.0,subset_ridge,main,52,-1,-0.12569802094991683,0,0,0
0,5.0,subset_ridge,main,53,-1,-0.12917602404166217,0,0,0
0,5.0,subset_ridge,main,54,-1,0.14820458869843336,0,0,0
0,5.0,subset_ridge,main,55,-1,-0.14453357190995217,0,0,0
0,5.0,subset_ridge,main,56,-1,-0.26935278959801023,0,0,0
0,5.0,subset_ridge,main,57,-1,-0.14278302344634838,0,0,0
0,5.0,subset_ridge,main,58,-1,0.3480486725591356,0,0,0
0,5.0,subset_ridge,main,59,-1,0.3931832518356109,0,0,0
0,5.0,subset_ridge,main,60,-1,0.10542584191783759,0,0,0
0,5.0,subset_ridge,main,61,-1,0.1513890586549718,0,0,0
0,5.0,subset_ridge,main,62,-1,0.0567894895650254,0,0,0
0,5.0,subset_ridge,main,63,-1,-0.310329238846563,0,0,0
0,5.0,first_order_omp,main,0,-1,1.2999587453104238,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.9746155785840086,1,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,main,0,-1,1.3622356036762922,1,0,0
0,5.0,lifted_omp,main,1,-1,-0.8477326881123308,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,2,3,6.781999501871795,0,0,1
0,5.0,lifted_omp,pair,2,22,4.4838605771657996,0,0,0
0,5.0,lifted_omp,pair,2,38,-0.24680801311392295,0,0,0
0,5.0,lifted_omp,pair,3,6,-0.09856457706979964,0,0,0
0,5.0,lifted_omp,pair,4,5,0.0,0,0,1
0,5.0,lifted_omp,pair,4,40,0.272635343525193,0,0,0
