seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.2989215333574469,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-1.0205812047808513,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.4403975007585326,1,0,0
0,5.0,multigain_atp,main,1,-1,-0.779001468432798,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,1.3432321626585673,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.9195109012019951,1,0,0
0,5.0,subset_ridge,main,2,-1,0.1621919575504748,0,0,0
0,5.0,subset_ridge,main,3,-1,-0.14088603051480053,0,0,0
0,5.0,subset_ridge,main,6,-1,0.08491414137629416,0,1,0
0,5.0,subset_ridge,main,8,-1,-0.1251954985240902,0,0,0
0,5.0,subset_ridge,main,15,-1,0.09288525400374614,0,0,0
0,5.0,subset_ridge,main,16,-1,-0.1906536063055831,0,0,0
0,5.0,subset_ridge,main,17,-1,-0.17995589339991666,0,0,0
0,5.0,subset_ridge,main,19,-1,0.11434339461291436,0,0,0
0,5.0,subset_ridge,main,20,-1,0.05639815681095106,0,0,0
0,5.0,subset_ridge,main,22,-1,0.09019447359287804,0,0,0
0,5.0,subset_ridge,main,23,-1,-0.16349497549554642,0,0,0
0,5.0,subset_ridge,main,25,-1,-0.18389685792369037,0,0,0
0,5.0,subset_ridge,main,28,-1,0.07562442850841422,0,0,0
0,5.0,subset_ridge,main,29,-1,0.1703297569100832,0,0,0
0,5.0,subset_ridge,main,30,-1,0.11171470397063377,0,0,0
0,5.0,subset_ridge,main,31,-1,0.09923664943684432,0,0,0
0,5.0,subset_ridge,main,32,-1,-0.136467630614596,0,0,0
0,5.0,subset_ridge,main,34,-1,-0.15443883637304698,0,0,0
0,5.0,subset_ridge,main,35,-1,0.1628833402967675,0,0,0
0,5.0,subset_ridge,main,38,-1,0.055536067181009126,0,0,0
0,5.0,subset_ridge,main,39,-1,0.05638500924299447,0,0,0
0,5.0,subset_ridge,main,40,-1,-0.1083247401289783,0,0,0
0,5.0,subset_ridge,main,41,-1,-0.14028889303822015,0,0,0
0,5.0,subset_ridge,main,43,-1,0.10629484330669578,0,0,0
0,5.0,subset_ridge,main,44,-1,-0.21761295519888046,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.3173536115862927,0,0,0
0,5.0,subset_ridge,main,47,-1,-0.20372525944949796,0,0,0
0,5.0,subset_ridge,main,48,-1,0.13143762592844258,0,0,0
0,5.0,subset_ridge,main,50,-1,0.050435888788166634,0,0,0
0,5.0,subset_ridge,main,51,-1,-0.10421723079117148,0,0,0
0,5.0,subset_ridge,main,52,-1,0.16816219851661746,0,0,0
0,5.0,subset_ridge,main,54,-1,-0.1182355869334943,0,0,0
0,5.0,subset_ridge,main,55,-1,0.1061269994484953,0,0,0
0,5.0,subset_ridge,main,59,-1,-0.06300988126652014,0,0,0
0,5.0,subset_ridge,main,61,-1,0.08439791367829134,0,0,0
0,5.0,subset_ridge,main,62,-1,0.1114021468786916,0,0,0
0,5.0,first_order_omp,main,0,-1,1.4407803211333257,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.7794522547904353,1,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,main,0,-1,1.3760574925828835,1,0,0
0,5.0,lifted_omp,main,1,-1,-0.8733034682940816,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,2,3,6.786834406306002,0,0,1
0,5.0,lifted_omp,pair,4,5,-5.922677958642951,0,0,1
0,8.0,raw_atp,main,0,-1,1.4,1,0,0
0,8.0,raw_atp,main,1,-1,-1.1,1,0,0
0,8.0,raw_atp,main,6,-1,0.0,0,1,0
0,8.0,scalar_cal_atp,main,0,-1,1.2068241251398806,1,0,0
0,8.0,scalar_cal_atp,main,1,-1,-0.948218955467049,1,0,0
0,8.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,8.0,multigain_atp,main,0,-1,1.4499591662797915,1,0,0
0,8.0,multigain_atp,main,1,-1,-0.5336604513957557,1,0,0
0,8.0,multigain_atp,main,6,-1,0.0,0,1,0
0,8.0,finite_single,main,0,-1,0.8688727903370983,1,0,0
0,8.0,finite_single,main,1,-1,-0.18333108046931254,1,0,0
0,8.0,finite_single,main,6,-1,0.0,0,1,0
0,8.0,subset_ridge,main,0,-1,1.3062439059754665,1,0,0
0,8.0,subset_ridge,main,1,-1,-0.751191440808427,1,0,0
0,8.0,subset_ridge,main,2,-1,0.264965315786787,0,0,0
0,8.0,subset_ridge,main,3,-1,-0.22299611622274318,0,0,0
0,8.0,subset_ridge,main,6,-1,0.1291787667885771,0,1,0
0,8.0,subset_ridge,main,8,-1,-0.20122415375780073,0,0,0
0,8.0,subset_ridge,main,9,-1,0.0647634349945503,0,0,0
0,8.0,subset_ridge,main,12,-1,-0.05505944921792708,0,0,0
0,8.0,subset_ridge,main,13,-1,-0.08904694844423586,0,0,0
0,8.0,subset_ridge,main,15,-1,0.16120272440107575,0,0,0
0,8.0,subset_ridge,main,16,-1,-0.30757324272085734,0,0,0
