epsilon,method,heldout_r2,heldout_r2,heldout_r2,mae,mae,mae,rmse,rmse,rmse,main_topk_overlap,main_topk_overlap,main_topk_overlap,pair_topk_recall,pair_topk_recall,pair_topk_recall,confound_abs_coef,confound_abs_coef,confound_abs_coef
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
5.0,finite_single,0.5781946648808066,0.056567570724790364,3,0.10067515067352666,0.00932274033010575,3,0.16118309175211978,0.013047520503494227,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,first_order_omp,0.3203965679032458,0.40157172537138236,3,0.13569010769273418,0.05509712501303917,3,0.19766773119242573,0.062037768240637337,3,0.6666666666666666,0.28867513459481287,3,0.0,0.0,3,0.0,0.0,3
5.0,lifted_omp,0.24372018533671835,0.4049768863021421,3,0.13667446451678428,0.05026312439323938,3,0.20763056497491453,0.058254735479454624,3,0.6666666666666666,0.28867513459481287,3,0.3333333333333333,0.5773502691896258,3,0.0,0.0,3
5.0,multigain_atp,0.6086448043530038,0.12634032188996622,3,0.09416088399495848,0.023352489565680874,3,0.15421183600779928,0.02594521720967574,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,raw_atp,0.6718549966600095,0.05470931579612726,3,0.07050379407124042,0.0068407345158039675,3,0.14190774976231754,0.011642121454566418,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,scalar_cal_atp,0.6701107213686995,0.052522584391788536,3,0.07128426113500123,0.005136131285592262,3,0.1423049607854947,0.010966706189058208,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,subset_ridge,0.13502681795544302,0.16045560417857008,3,0.17666759868985116,0.01660278367823511,3,0.23034020389883345,0.02200521513278199,3,0.8333333333333334,0.2886751345948129,3,0.0,0.0,3,0.09525748740131353,0.06634136807054972,3
8.0,finite_single,0.33275905388985955,0.05352624725167234,3,0.13652332190004926,0.010602778444873432,3,0.23949865328751685,0.01857222790482131,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,first_order_omp,0.24003619977739074,0.10368418428408067,3,0.16597941570904742,0.013996425487149267,3,0.25507207913197455,0.020660862726833006,3,0.5,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,lifted_omp,0.3991328933496841,0.22990434057220993,3,0.14421148277723905,0.031863212522921784,3,0.22278987741834386,0.03575812174398711,3,0.5,0.0,3,1.0,0.0,3,0.0,0.0,3
8.0,multigain_atp,0.28945502726232536,0.18815556560774457,3,0.15013054945608378,0.035981641268909265,3,0.24632810467306476,0.04087218686751487,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,raw_atp,0.3928599781570954,0.07184991284422809,3,0.113890772473625,0.011442712020089396,3,0.22818062582433143,0.0184477005164926,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,scalar_cal_atp,0.39443338744615525,0.06733706025881783,3,0.11314595187830724,0.008568519907688631,3,0.22790319883432777,0.017511891768899338,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,subset_ridge,-0.1205410060989676,0.2272271445148959,3,0.22872238997251138,0.033408077907554484,3,0.3099112466190039,0.04243983465073805,3,0.6666666666666666,0.28867513459481287,3,0.0,0.0,3,0.11224310093917193,0.02195779106755771,3
