method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean
first_order_omp,0.5145288716804493,0.07531123846346141,0.19026446709162048,1,8.0,256,0,,2.0,0.475938501543793,1.0,0.0,0.0,0.0
lifted_omp,0.9983234591616185,0.008739455173028555,0.011181061955983727,1,8.0,256,0,,4.0,0.9975658494104483,1.0,0.0,1.0,10.40471542782413
raw_atp,0.6976379852900052,0.06491605720514557,0.13367821974400407,2,5.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.7038025853272787,0.061976412244675635,0.13230847682255198,2,5.0,256,1,0.8972090358310466,,,1.0,0.0,0.0,0.0
multigain_atp,0.7181027967887739,0.05899129380440794,0.12907508554148744,2,5.0,256,1,,,,1.0,0.0,0.0,0.0
finite_single,0.6236292756957564,0.09544312103155157,0.14914371455899672,2,5.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.5814413596200199,0.10877711091144751,0.15728061322184866,2,5.0,256,0,,,,1.0,0.0925861541669236,0.0,0.0
first_order_omp,0.718101713374069,0.058993351390894976,0.1290753335782004,2,5.0,256,0,,2.0,0.6809499057670991,1.0,0.0,0.0,0.0
lifted_omp,0.9980083113939079,0.008508293248563059,0.01084945086745759,2,5.0,256,0,,4.0,0.9974064698586469,1.0,0.0,1.0,6.494406257100036
raw_atp,0.41728798572027104,0.10545417187000254,0.2156246233938433,2,8.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.4340498243853106,0.10004308635669494,0.2125007500019726,2,8.0,256,1,0.8036215590249756,,,1.0,0.0,0.0,0.0
multigain_atp,0.467198511544776,0.09325733996044763,0.20618358299753167,2,8.0,256,1,,,,1.0,0.0,0.0,0.0
finite_single,0.3799791109475186,0.1289010409916076,0.22242035441429692,2,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.20651664360557553,0.17353935679675725,0.2516171729584621,2,8.0,256,0,,,,1.0,0.14952230869696997,0.0,0.0
first_order_omp,0.46719910469608394,0.09325935692673937,0.20618346822861808,2,8.0,256,0,,2.0,0.4019726942128161,1.0,0.0,0.0,0.0
lifted_omp,0.9982429145510935,0.009216590523140302,0.011840439110544757,2,8.0,256,0,,5.0,0.9979511298961806,1.0,0.0,1.0,10.391254429645636
