epsilon,method,heldout_r2,heldout_r2,heldout_r2,mae,mae,mae,rmse,rmse,rmse,main_topk_overlap,main_topk_overlap,main_topk_overlap,pair_topk_recall,pair_topk_recall,pair_topk_recall,confound_abs_coef,confound_abs_coef,confound_abs_coef
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
5.0,finite_single,0.5827359022447532,0.027985533291914836,3,0.10137308337778761,0.0020686617853214336,3,0.16065564484478248,0.0025310158422980965,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,first_order_omp,0.6515584557951787,0.06634154167340889,3,0.0780026170152882,0.009071423739013968,3,0.14633291001004267,0.010954083740182509,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,lifted_omp,0.997894630761305,0.00021558078689001636,3,0.008934943042451947,0.0005909448785814757,3,0.011412553020014498,0.0006622195412267813,3,1.0,0.0,3,1.0,0.0,3,0.0,0.0,3
5.0,multigain_atp,0.6764824457385498,0.045338865551942206,3,0.06733304749191922,0.005028137610189864,3,0.14123250844175658,0.00720386899569529,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,raw_atp,0.6750562092457671,0.05031005619190306,3,0.0701474815721846,0.0034203397735066174,3,0.14148363937270667,0.008245624821180051,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,scalar_cal_atp,0.6740318279884213,0.04702744969294143,3,0.06964696243215972,0.0029639510811073854,3,0.14175148668466506,0.007617101603142521,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
5.0,subset_ridge,0.29305116312364204,0.3244949658580498,3,0.15407877138243473,0.03616820621565542,3,0.20534349477687655,0.041965742978827526,3,1.0,0.0,3,0.0,0.0,3,0.1156092805775013,0.04404558570232599,3
8.0,finite_single,0.3370791280682039,0.03686860067160349,3,0.13734359428410317,0.0019443769531927693,3,0.23859633155650992,0.004385736954153609,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,first_order_omp,0.3601740925362937,0.1099089032075715,3,0.12378939174934889,0.014918577277709155,3,0.23382233282871678,0.017542560428485857,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,lifted_omp,0.9982554095534066,0.00016522598835263228,3,0.009511657482177702,0.0005618112028735701,3,0.012236876683427225,0.0006041167989458563,3,1.0,0.0,3,1.0,0.0,3,0.0,0.0,3
8.0,multigain_atp,0.4057099086956084,0.07154425961367648,3,0.10598051559334055,0.008685293138455036,3,0.2256658902199005,0.0115029711033214,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,raw_atp,0.3945722251571009,0.08488743278610925,3,0.11359951935215522,0.006038751258839304,3,0.22766740973822516,0.013865460051537626,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,scalar_cal_atp,0.39791900453762263,0.07525170432884602,3,0.11100895853593666,0.0042635387269346695,3,0.22712231826084986,0.012293961390686047,3,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3
8.0,subset_ridge,-0.2938285249110752,0.5720550216514529,3,0.24613140324116056,0.058224244142797595,3,0.32806422258666185,0.06762760958052115,3,1.0,0.0,3,0.0,0.0,3,0.18489140197666157,0.06514792490043393,3
