template_id,order,frame_id,ablation,prompt_idx,io_name,s_name,io_token,s_token,B,BE,E,P,PB,PBE,PE,clean,D_P,D_B,D_E,D_PB,D_PE,D_BE,D_PBE,I_PB,I_PE,I_BE,I_PB_per_pair,I_PE_per_pair,I_BE_per_pair,I_PE_minus_PB,I_PB_minus_BE,I_PE_minus_BE,I_PBE_third_order
baba_t0,BABA,t0,mean,121,Sarah,Mary,10490,5335,-0.10312366485595703,-0.4477834701538086,-0.38414478302001953,1.2557239532470703,1.7613658905029297,1.767451286315918,1.3239421844482422,0.0,1.2557239532470703,-0.10312366485595703,-0.38414478302001953,1.7613658905029297,1.3239421844482422,-0.4477834701538086,1.767451286315918,0.6087656021118164,0.4523630142211914,0.03948497772216797,0.025365233421325684,0.0753938357035319,0.002467811107635498,-0.156402587890625,0.5692806243896484,0.41287803649902344,-0.10161781311035156
baba_t0,BABA,t0,mean,122,Jacob,Robert,12806,5199,-0.4481334686279297,-3.6570634841918945,-3.3836851119995117,1.746870994567871,2.592742919921875,2.0267248153686523,0.47085094451904297,0.0,1.746870994567871,-0.4481334686279297,-3.3836851119995117,2.592742919921875,0.47085094451904297,-3.6570634841918945,2.0267248153686523,1.2940053939819336,2.1076650619506836,0.17475509643554688,0.0539168914159139,0.35127751032511395,0.01092219352722168,0.81365966796875,1.1192502975463867,1.9329099655151367,0.5352468490600586
baba_t0,BABA,t0,mean,123,Alice,Steven,14862,8239,-0.08896160125732422,-3.7645416259765625,-4.0487565994262695,2.1353988647460938,2.5978498458862305,2.51248836517334,0.9186782836914062,0.0,2.1353988647460938,-0.08896160125732422,-4.0487565994262695,2.5978498458862305,0.9186782836914062,-3.7645416259765625,2.51248836517334,0.5514125823974609,2.832036018371582,0.37317657470703125,0.02297552426656087,0.47200600306193036,0.023323535919189453,2.280623435974121,0.1782360076904297,2.458859443664551,0.7581825256347656
baba_t0,BABA,t0,mean,124,Daniel,James,7806,3700,0.43840885162353516,-1.042088508605957,-1.72918701171875,1.2844762802124023,2.680082321166992,3.0692949295043945,1.2086467742919922,0.0,1.2844762802124023,0.43840885162353516,-1.72918701171875,2.680082321166992,1.2086467742919922,-1.042088508605957,3.0692949295043945,0.9571971893310547,1.6533575057983398,0.2486896514892578,0.03988321622212728,0.2755595842997233,0.015543103218078613,0.6961603164672852,0.7085075378417969,1.404667854309082,0.2163524627685547
baba_t0,BABA,t0,mean,125,Michael,Laura,3899,16753,0.6626014709472656,-1.2777252197265625,-2.3063812255859375,0.0076694488525390625,1.1172828674316406,1.4321165084838867,-0.40934276580810547,0.0,0.0076694488525390625,0.6626014709472656,-2.3063812255859375,1.1172828674316406,-0.40934276580810547,-1.2777252197265625,1.4321165084838867,0.44701194763183594,1.889369010925293,0.3660545349121094,0.018625497817993164,0.3148948351542155,0.022878408432006836,1.442357063293457,0.08095741271972656,1.5233144760131836,0.36579132080078125
baba_t0,BABA,t0,mean,126,Eric,Rachel,7651,15984,0.931635856628418,-2.6176624298095703,-4.167990684509277,1.3449888229370117,3.585848808288574,3.6740617752075195,-0.42910003662109375,0.0,1.3449888229370117,0.931635856628418,-4.167990684509277,3.585848808288574,-0.42910003662109375,-2.6176624298095703,3.6740617752075195,1.3092241287231445,2.393901824951172,0.6186923980712891,0.054551005363464355,0.398983637491862,0.038668274879455566,1.0846776962280273,0.6905317306518555,1.7752094268798828,1.2436094284057617
baba_t0,BABA,t0,mean,127,Anna,Jason,11735,8982,-0.612152099609375,-2.3644371032714844,-1.9757747650146484,2.577808380126953,2.726778030395508,2.46099853515625,1.907364845275879,0.0,2.577808380126953,-0.612152099609375,-1.9757747650146484,2.726778030395508,1.907364845275879,-2.3644371032714844,2.46099853515625,0.7611217498779297,1.3053312301635742,0.22348976135253906,0.031713406244913735,0.21755520502726236,0.013968110084533691,0.5442094802856445,0.5376319885253906,1.0818414688110352,0.18117427825927734
baba_t0,BABA,t0,zero,0,Nancy,Daniel,18496,7806,-0.4269380569458008,-2.966977119445801,-3.2509984970092773,-1.5245437622070312,0.5633478164672852,0.8275680541992188,-2.353605270385742,0.0,-1.5245437622070312,-0.4269380569458008,-3.2509984970092773,0.5633478164672852,-2.353605270385742,-2.966977119445801,0.8275680541992188,2.514829635620117,2.4219369888305664,0.7109594345092773,0.10478456815083821,0.4036561648050944,0.044434964656829834,-0.09289264678955078,1.8038702011108398,1.710977554321289,0.3823223114013672
baba_t0,BABA,t0,zero,1,Brian,Eric,8403,7651,0.14975261688232422,-3.7234115600585938,-4.3297224044799805,-0.4117879867553711,2.158766746520996,2.3952293395996094,-1.8214740753173828,0.0,-0.4117879867553711,0.14975261688232422,-4.3297224044799805,2.158766746520996,-1.8214740753173828,-3.7234115600585938,2.3952293395996094,2.420802116394043,2.9200363159179688,0.4565582275390625,0.10086675484975179,0.48667271931966144,0.028534889221191406,0.4992341995239258,1.9642438888549805,2.4634780883789062,1.1895904541015625
baba_t0,BABA,t0,zero,2,Emma,Mary,18966,5335,-0.3140678405761719,-1.610774040222168,-1.4002923965454102,0.8115673065185547,2.1886491775512695,2.622359275817871,0.8887319564819336,0.0,0.8115673065185547,-0.3140678405761719,-1.4002923965454102,2.1886491775512695,0.8887319564819336,-1.610774040222168,2.622359275817871,1.6911497116088867,1.477457046508789,0.10358619689941406,0.07046457131703694,0.2462428410847982,0.006474137306213379,-0.21369266510009766,1.5875635147094727,1.373870849609375,0.2529592514038086
