bootstrap,ablation,metric,value
606,mean,I_PB_minus_BE,0.5412220722064376
606,mean,I_PE_minus_BE,1.3476368859410286
606,mean,I_PBE_third_order,0.33500301092863083
606,zero,D_P,-0.1402473645284772
606,zero,D_B,0.29651558957993984
606,zero,D_E,-2.3494994742795825
606,zero,D_PB,1.3874947782605886
606,zero,D_PE,-0.7458049673587084
606,zero,D_BE,-1.4851678377017379
606,zero,D_PBE,1.9781682919710875
606,zero,I_PB,1.231226553209126
606,zero,I_PE,1.7439418714493513
606,zero,I_BE,0.5678160469979048
606,zero,I_PB_per_pair,0.05130110638371359
606,zero,I_PE_per_pair,0.2906569785748919
606,zero,I_BE_per_pair,0.03548850293736905
606,zero,I_PE_minus_PB,0.5127153182402253
606,zero,I_PB_minus_BE,0.6634105062112212
606,zero,I_PE_minus_BE,1.1761258244514465
606,zero,I_PBE_third_order,0.6284150695428252
607,mean,D_P,0.4368282435461879
607,mean,D_B,0.33425242453813553
607,mean,D_E,-2.256069571711123
607,mean,D_PB,1.8001274587586522
607,mean,D_PE,-0.007679348811507225
607,mean,D_BE,-1.4373267004266381
607,mean,D_PBE,2.153804079629481
607,mean,I_PB,1.0290467906743288
607,mean,I_PE,1.8115619793534279
607,mean,I_BE,0.48449044674634933
607,mean,I_PB_per_pair,0.04287694961143037
607,mean,I_PE_per_pair,0.30192699655890465
607,mean,I_BE_per_pair,0.030280652921646833
607,mean,I_PE_minus_PB,0.7825151886790991
607,mean,I_PB_minus_BE,0.5445563439279795
607,mean,I_PE_minus_BE,1.3270715326070786
607,mean,I_PBE_third_order,0.3136937664821744
607,zero,D_P,0.009597480297088623
607,zero,D_B,0.2683903854340315
607,zero,D_E,-2.352651957422495
607,zero,D_PB,1.5255953799933195
607,zero,D_PE,-0.6811695229262114
607,zero,D_BE,-1.5724767865613103
607,zero,D_PBE,1.961913744919002
607,zero,I_PB,1.2476075142621994
607,zero,I_PE,1.661884954199195
607,zero,I_BE,0.5117847854271531
607,zero,I_PB_per_pair,0.051983646427591644
607,zero,I_PE_per_pair,0.2769808256998658
607,zero,I_BE_per_pair,0.03198654908919707
607,zero,I_PE_minus_PB,0.4142774399369955
607,zero,I_PB_minus_BE,0.7358227288350463
607,zero,I_PE_minus_BE,1.1501001687720418
607,zero,I_PBE_third_order,0.6153005827218294
608,mean,D_P,0.4427322493866086
608,mean,D_B,0.4052425939589739
608,mean,D_E,-2.189092825166881
608,mean,D_PB,1.8759643202647567
608,mean,D_PE,-0.0036268318071961403
608,mean,D_BE,-1.2777138110250235
608,mean,D_PBE,2.193465552292764
608,mean,I_PB,1.0279894769191742
608,mean,I_PE,1.7427337439730763
608,mean,I_BE,0.5061364201828837
608,mean,I_PB_per_pair,0.04283289487163226
608,mean,I_PE_per_pair,0.2904556239955127
608,mean,I_BE_per_pair,0.031633526261430234
608,mean,I_PE_minus_PB,0.7147442670539021
608,mean,I_PB_minus_BE,0.5218530567362905
608,mean,I_PE_minus_BE,1.2365973237901926
608,mean,I_PBE_third_order,0.2577238930389285
608,zero,D_P,0.0649405661970377
608,zero,D_B,0.3306152140721679
608,zero,D_E,-2.2703044721856713
608,zero,D_PB,1.6147055570036173
608,zero,D_PE,-0.5643630586564541
608,zero,D_BE,-1.3906802777200937
608,zero,D_PBE,2.0306660179048777
608,zero,I_PB,1.2191497767344117
608,zero,I_PE,1.6410008473321795
608,zero,I_BE,0.5490089803934097
608,zero,I_PB_per_pair,0.05079790736393382
608,zero,I_PE_per_pair,0.2735001412220299
608,zero,I_BE_per_pair,0.03431306127458811
608,zero,I_PE_minus_PB,0.42185107059776783
608,zero,I_PB_minus_BE,0.670140796341002
608,zero,I_PE_minus_BE,1.0919918669387698
608,zero,I_PBE_third_order,0.49625510536134243
609,mean,D_P,0.5128395119681954
609,mean,D_B,0.4628845639526844
609,mean,D_E,-2.4373510600998998
609,mean,D_PB,2.071998539380729
609,mean,D_PE,-0.08567626588046551
609,mean,D_BE,-1.4633918404579163
609,mean,D_PBE,2.294390358030796
609,mean,I_PB,1.0962744634598494
609,mean,I_PE,1.8388352822512388
609,mean,I_BE,0.5110746556892991
609,mean,I_PB_per_pair,0.04567810264416039
609,mean,I_PE_per_pair,0.30647254704187316
609,mean,I_BE_per_pair,0.031942165980581194
609,mean,I_PE_minus_PB,0.7425608187913895
609,mean,I_PB_minus_BE,0.5851998077705503
609,mean,I_PE_minus_BE,1.3277606265619397
609,mean,I_PBE_third_order,0.3098329408094287
609,zero,D_P,0.1090195756405592
609,zero,D_B,0.3291530963033438
609,zero,D_E,-2.5278796711936593
609,zero,D_PB,1.7710051098838449
609,zero,D_PE,-0.6690146736800671
609,zero,D_BE,-1.6413981104269624
609,zero,D_PBE,2.0948371635749936
609,zero,I_PB,1.3328324379399419
609,zero,I_PE,1.749845421873033
609,zero,I_BE,0.5573284644633532
609,zero,I_PB_per_pair,0.05553468491416424
609,zero,I_PE_per_pair,0.29164090364550554
609,zero,I_BE_per_pair,0.03483302902895957
609,zero,I_PE_minus_PB,0.41701298393309116
609,zero,I_PB_minus_BE,0.7755039734765887
609,zero,I_PE_minus_BE,1.19251695740968
609,zero,I_PBE_third_order,0.5445378385484219
610,mean,D_P,0.3517763875424862
610,mean,D_B,0.43437814619392157
610,mean,D_E,-2.3517862893640995
610,mean,D_PB,1.8350383192300797
610,mean,D_PE,-0.12647442240267992
610,mean,D_BE,-1.3693435452878475
610,mean,D_PBE,2.193139617331326
610,mean,I_PB,1.048883785493672
610,mean,I_PE,1.8735354794189334
610,mean,I_BE,0.5480645978823304
610,mean,I_PB_per_pair,0.043703491062236324
610,mean,I_PE_per_pair,0.31225591323648894
610,mean,I_BE_per_pair,0.03425403736764565
610,mean,I_PE_minus_PB,0.8246516939252615
610,mean,I_PB_minus_BE,0.5008191876113415
610,mean,I_PE_minus_BE,1.325470881536603
610,mean,I_PBE_third_order,0.28828751016408205
610,zero,D_P,-0.005495056509971619
610,zero,D_B,0.34371387492865324
610,zero,D_E,-2.4590020989999175
610,zero,D_PB,1.5469245640560985
610,zero,D_PE,-0.6812116969376802
610,zero,D_BE,-1.5140118626877666
610,zero,D_PBE,2.0152169251814485
610,zero,I_PB,1.2087057456374168
610,zero,I_PE,1.7832854585722089
610,zero,I_BE,0.6012763613834977
610,zero,I_PB_per_pair,0.05036273940155904
610,zero,I_PE_per_pair,0.29721424309536815
610,zero,I_BE_per_pair,0.03757977258646861
610,zero,I_PE_minus_PB,0.574579712934792
610,zero,I_PB_minus_BE,0.6074293842539191
610,zero,I_PE_minus_BE,1.1820090971887112
610,zero,I_PBE_third_order,0.5427326401695609
611,mean,D_P,0.3948379550129175
611,mean,D_B,0.48881453089416027
611,mean,D_E,-2.528920409269631
611,mean,D_PB,2.0496735582128167
611,mean,D_PE,-0.23977529257535934
611,mean,D_BE,-1.5387739781290293
611,mean,D_PBE,2.2678602719679475
611,mean,I_PB,1.166021072305739
611,mean,I_PE,1.894307161681354
611,mean,I_BE,0.5013319002464414
611,mean,I_PB_per_pair,0.04858421134607245
611,mean,I_PE_per_pair,0.31571786028022564
611,mean,I_BE_per_pair,0.031333243765402585
611,mean,I_PE_minus_PB,0.7282860893756151
611,mean,I_PB_minus_BE,0.6646891720592976
611,mean,I_PE_minus_BE,1.3929752614349127
611,mean,I_PBE_third_order,0.35146806109696627
611,zero,D_P,-0.05777902714908123
611,zero,D_B,0.34939427115023136
611,zero,D_E,-2.563508245162666
611,zero,D_PB,1.7018107678741217
611,zero,D_PE,-0.8646679259836674
611,zero,D_BE,-1.6867869971320033
611,zero,D_PBE,2.038423062302172
611,zero,I_PB,1.4101955238729715
611,zero,I_PE,1.7566193463280797
611,zero,I_BE,0.5273269768804312
611,zero,I_PB_per_pair,0.05875814682804048
611,zero,I_PE_per_pair,0.29276989105467993
611,zero,I_BE_per_pair,0.03295793605502695
611,zero,I_PE_minus_PB,0.34642382245510817
611,zero,I_PB_minus_BE,0.8828685469925404
611,zero,I_PE_minus_BE,1.2292923694476485
611,zero,I_PBE_third_order,0.6161742163822055
612,mean,D_P,0.2587983114644885
612,mean,D_B,0.39505809359252453
612,mean,D_E,-1.9278081068769097
612,mean,D_PB,1.610982364974916
612,mean,D_PE,-0.1007800605148077
612,mean,D_BE,-1.0284302551299334
612,mean,D_PBE,1.9930771822109818
612,mean,I_PB,0.957125959917903
612,mean,I_PE,1.5682297348976135
612,mean,I_BE,0.5043197581544518
612,mean,I_PB_per_pair,0.03988024832991262
612,mean,I_PE_per_pair,0.26137162248293555
612,mean,I_BE_per_pair,0.03151998488465324
612,mean,I_PE_minus_PB,0.6111037749797106
612,mean,I_PB_minus_BE,0.4528062017634511
612,mean,I_PE_minus_BE,1.0639099767431617
612,mean,I_PBE_third_order,0.23735343106091022
612,zero,D_P,-0.0869073485955596
612,zero,D_B,0.41313757933676243
612,zero,D_E,-1.9574810806661844
612,zero,D_PB,1.3980719121173024
612,zero,D_PE,-0.6261460240930319
612,zero,D_BE,-1.0383075401186943
612,zero,D_PBE,1.8395765200257301
612,zero,I_PB,1.0718416813760996
612,zero,I_PE,1.4182424051687121
612,zero,I_BE,0.5060359612107277
612,zero,I_PB_per_pair,0.044660070057337485
612,zero,I_PE_per_pair,0.23637373419478536
612,zero,I_BE_per_pair,0.03162724757567048
612,zero,I_PE_minus_PB,0.34640072379261255
612,zero,I_PB_minus_BE,0.5658057201653719
612,zero,I_PE_minus_BE,0.9122064439579844
612,zero,I_PBE_third_order,0.4747073221951723
613,mean,D_P,0.5618853783234954
613,mean,D_B,0.2994822459295392
613,mean,D_E,-2.5136980805546045
613,mean,D_PB,2.002220290713012
613,mean,D_PE,0.07731134071946144
613,mean,D_BE,-1.7107590483501554
613,mean,D_PBE,2.3642581421881914
613,mean,I_PB,1.1408526664599776
613,mean,I_PE,2.0291240429505706
613,mean,I_BE,0.50345678627491
613,mean,I_PB_per_pair,0.04753552776916573
613,mean,I_PE_per_pair,0.3381873404917618
613,mean,I_BE_per_pair,0.03146604914218187
613,mean,I_PE_minus_PB,0.888271376490593
613,mean,I_PB_minus_BE,0.6373958801850677
613,mean,I_PE_minus_BE,1.5256672566756606
613,mean,I_PBE_third_order,0.34315510280430317
613,zero,D_P,0.1380836395546794
613,zero,D_B,0.15876701287925243
613,zero,D_E,-2.659840105101466
613,zero,D_PB,1.655171388760209
613,zero,D_PE,-0.5891878763213754
613,zero,D_BE,-1.9440363505855203
613,zero,D_PBE,2.134516495279968
613,zero,I_PB,1.3583207363262773
613,zero,I_PE,1.9325685892254114
613,zero,I_BE,0.5570367416366935
613,zero,I_PB_per_pair,0.05659669734692822
613,zero,I_PE_per_pair,0.32209476487090194
613,zero,I_BE_per_pair,0.03481479635229334
613,zero,I_PE_minus_PB,0.5742478528991342
613,zero,I_PB_minus_BE,0.8012839946895838
613,zero,I_PE_minus_BE,1.375531847588718
613,zero,I_PBE_third_order,0.64957988075912
614,mean,D_P,0.2868104921653867
614,mean,D_B,0.3680082689970732
614,mean,D_E,-2.1961501324549317
614,mean,D_PB,1.6699302662163973
614,mean,D_PE,-0.1036936342716217
614,mean,D_BE,-1.3475612755864859
614,mean,D_PBE,2.0401709713041782
614,mean,I_PB,1.0151115050539374
614,mean,I_PE,1.8056460060179234
614,mean,I_BE,0.4805805878713727
614,mean,I_PB_per_pair,0.04229631271058072
614,mean,I_PE_per_pair,0.3009410010029872
614,mean,I_BE_per_pair,0.030036286741960794
614,mean,I_PE_minus_PB,0.7905345009639859
614,mean,I_PB_minus_BE,0.5345309171825647
614,mean,I_PE_minus_BE,1.3250654181465507
614,mean,I_PBE_third_order,0.28016424365341663
614,zero,D_P,-0.09877979476004839
614,zero,D_B,0.2976986253634095
614,zero,D_E,-2.264104723930359
614,zero,D_PB,1.37877447437495
614,zero,D_PE,-0.6787285786122084
614,zero,D_BE,-1.461889823898673
614,zero,D_PBE,1.8512642113491893
614,zero,I_PB,1.1798556437715888
614,zero,I_PE,1.684155940078199
614,zero,I_BE,0.5045162746682763
614,zero,I_PB_per_pair,0.0491606518238162
614,zero,I_PE_per_pair,0.2806926566796998
614,zero,I_BE_per_pair,0.03153226716676727
614,zero,I_PE_minus_PB,0.5043002963066101
614,zero,I_PB_minus_BE,0.6753393691033125
614,zero,I_PE_minus_BE,1.1796396654099226
614,zero,I_PBE_third_order,0.547922246158123
615,mean,D_P,0.1879234928637743
615,mean,D_B,0.47000599931925535
615,mean,D_E,-2.2127166083082557
615,mean,D_PB,1.7478510197252035
615,mean,D_PE,-0.2734378557652235
615,mean,D_BE,-1.2472253935411572
615,mean,D_PBE,2.129092658869922
615,mean,I_PB,1.0899215275421739
615,mean,I_PE,1.7513552596792579
615,mean,I_BE,0.4954852154478431
615,mean,I_PB_per_pair,0.045413396980923906
615,mean,I_PE_per_pair,0.29189254327987635
615,mean,I_BE_per_pair,0.030967825965490192
615,mean,I_PE_minus_PB,0.661433732137084
615,mean,I_PB_minus_BE,0.5944363120943308
615,mean,I_PE_minus_BE,1.2558700442314148
615,mean,I_PBE_third_order,0.3471177723258734
615,zero,D_P,-0.24554358888417482
615,zero,D_B,0.44412012677639723
615,zero,D_E,-2.2522082021459937
615,zero,D_PB,1.4733996912837029
615,zero,D_PE,-0.9161270558834076
615,zero,D_BE,-1.3274801280349493
615,zero,D_PBE,1.9092160305008292
615,zero,I_PB,1.2748231533914804
615,zero,I_PE,1.581624735146761
615,zero,I_BE,0.4806079473346472
615,zero,I_PB_per_pair,0.05311763139131168
615,zero,I_PE_per_pair,0.26360412252446014
615,zero,I_BE_per_pair,0.03003799670841545
615,zero,I_PE_minus_PB,0.3068015817552805
615,zero,I_PB_minus_BE,0.7942152060568333
615,zero,I_PE_minus_BE,1.1010167878121138
615,zero,I_PBE_third_order,0.625791858881712
616,mean,D_P,0.1435982147231698
616,mean,D_B,0.6096054539084435
616,mean,D_E,-1.9205442406237125
616,mean,D_PB,1.6858483720570803
616,mean,D_PE,-0.30717907287180424
616,mean,D_BE,-0.7319197580218315
616,mean,D_PBE,2.0663988506421447
616,mean,I_PB,0.932644703425467
616,mean,I_PE,1.4697669530287385
616,mean,I_BE,0.5790190286934376
616,mean,I_PB_per_pair,0.03886019597606112
616,mean,I_PE_per_pair,0.24496115883812308
616,mean,I_BE_per_pair,0.03618868929333985
616,mean,I_PE_minus_PB,0.5371222496032715
616,mean,I_PB_minus_BE,0.35362567473202944
616,mean,I_PE_minus_BE,0.8907479243353009
616,mean,I_PBE_third_order,0.2523087374866009
616,zero,D_P,-0.1671144412830472
616,zero,D_B,0.6470186626538634
616,zero,D_E,-1.9178642574697733
616,zero,D_PB,1.4678778816014528
616,zero,D_PE,-0.7326722610741854
616,zero,D_BE,-0.6910376008599997
616,zero,D_PBE,1.9267807174474
616,zero,I_PB,0.9879736602306366
616,zero,I_PE,1.3523064376786351
616,zero,I_BE,0.5798079939559102
616,zero,I_PB_per_pair,0.04116556917627653
616,zero,I_PE_per_pair,0.22538440627977252
616,zero,I_BE_per_pair,0.03623799962224439
616,zero,I_PE_minus_PB,0.3643327774479985
616,zero,I_PB_minus_BE,0.4081656662747264
616,zero,I_PE_minus_BE,0.7724984437227249
616,zero,I_PBE_third_order,0.44465266168117523
617,mean,D_P,0.3255654079839587
617,mean,D_B,0.346861126832664
617,mean,D_E,-2.285540286451578
617,mean,D_PB,1.77688271086663
617,mean,D_PE,-0.058388481847941875
617,mean,D_BE,-1.4793020579963923
617,mean,D_PBE,2.1943542370572686
617,mean,I_PB,1.1044561760500073
617,mean,I_PE,1.9015863966196775
617,mean,I_BE,0.4593771016225219
617,mean,I_PB_per_pair,0.04601900733541697
617,mean,I_PE_per_pair,0.3169310661032796
617,mean,I_BE_per_pair,0.028711068851407617
617,mean,I_PE_minus_PB,0.7971302205696702
617,mean,I_PB_minus_BE,0.6450790744274855
617,mean,I_PE_minus_BE,1.4422092949971557
617,mean,I_PBE_third_order,0.34204831440001726
617,zero,D_P,-0.14112335909157991
617,zero,D_B,0.2886519869789481
617,zero,D_E,-2.357646911405027
617,zero,D_PB,1.4779649376869202
617,zero,D_PE,-0.7693651542067528
617,zero,D_BE,-1.6061150329187512
617,zero,D_PBE,1.9680673722177744
617,zero,I_PB,1.330436309799552
617,zero,I_PE,1.729405116289854
617,zero,I_BE,0.46287989150732756
617,zero,I_PB_per_pair,0.055434846241647996
617,zero,I_PE_per_pair,0.288234186048309
617,zero,I_BE_per_pair,0.028929993219207972
617,zero,I_PE_minus_PB,0.3989688064903021
617,zero,I_PB_minus_BE,0.8675564182922244
617,zero,I_PE_minus_BE,1.2665252247825265
617,zero,I_PBE_third_order,0.6554643381386995
618,mean,D_P,0.27231211122125387
618,mean,D_B,0.4416628899052739
618,mean,D_E,-2.042019066400826
618,mean,D_PB,1.6571247652173042
618,mean,D_PE,-0.12649969942867756
618,mean,D_BE,-1.0834680581465364
618,mean,D_PBE,2.010037761181593
618,mean,I_PB,0.9431497640907764
618,mean,I_PE,1.6432072557508945
618,mean,I_BE,0.5168881183490157
618,mean,I_PB_per_pair,0.03929790683711569
618,mean,I_PE_per_pair,0.27386787595848244
618,mean,I_BE_per_pair,0.03230550739681348
618,mean,I_PE_minus_PB,0.7000574916601181
618,mean,I_PB_minus_BE,0.42626164574176073
618,mean,I_PE_minus_BE,1.1263191374018788
618,mean,I_PBE_third_order,0.23483668826520443
618,zero,D_P,-0.05679913517087698
618,zero,D_B,0.3912501260638237
618,zero,D_E,-2.0938521018251777
618,zero,D_PB,1.4061245741322637
618,zero,D_PE,-0.622679216787219
618,zero,D_BE,-1.151965968310833
618,zero,D_PBE,1.8494535954669118
618,zero,I_PB,1.071673583239317
618,zero,I_PE,1.5279720202088356
618,zero,I_BE,0.550636007450521
618,zero,I_PB_per_pair,0.04465306596830487
618,zero,I_PE_per_pair,0.25466200336813927
618,zero,I_BE_per_pair,0.03441475046565756
618,zero,I_PE_minus_PB,0.45629843696951866
618,zero,I_PB_minus_BE,0.521037575788796
618,zero,I_PE_minus_BE,0.9773360127583146
618,zero,I_PBE_third_order,0.4585730955004692
619,mean,D_P,0.3521803682669997
619,mean,D_B,0.47128519508987665
619,mean,D_E,-2.257587910629809
619,mean,D_PB,1.8760245516896248
619,mean,D_PE,-0.12419906165450811
619,mean,D_BE,-1.2467479584738612
619,mean,D_PBE,2.202501382678747
619,mean,I_PB,1.0525589883327484
619,mean,I_PE,1.781208480708301
619,mean,I_BE,0.539554757066071
619,mean,I_PB_per_pair,0.04385662451386452
619,mean,I_PE_per_pair,0.2968680801180502
619,mean,I_BE_per_pair,0.03372217231662944
619,mean,I_PE_minus_PB,0.7286494923755527
619,mean,I_PB_minus_BE,0.5130042312666774
619,mean,I_PE_minus_BE,1.24165372364223
619,mean,I_PBE_third_order,0.2633015038445592
619,zero,D_P,-0.000658438540995121
619,zero,D_B,0.4015129404142499
619,zero,D_E,-2.3429011153057218
619,zero,D_PB,1.6147422594949603
619,zero,D_PE,-0.6567631084471941
619,zero,D_BE,-1.3608487667515874
619,zero,D_PBE,2.0275946771726012
619,zero,I_PB,1.2138877576217055
619,zero,I_PE,1.6867964453995228
619,zero,I_BE,0.5805394081398845
619,zero,I_PB_per_pair,0.050578656567571066
619,zero,I_PE_per_pair,0.28113274089992046
619,zero,I_BE_per_pair,0.03628371300874278
619,zero,I_PE_minus_PB,0.47290868777781725
619,zero,I_PB_minus_BE,0.6333483494818211
619,zero,I_PE_minus_BE,1.1062570372596383
619,zero,I_PBE_third_order,0.4884176794439554
620,mean,D_P,0.29479329753667116
620,mean,D_B,0.5120534971356392
620,mean,D_E,-2.466694062575698
620,mean,D_PB,1.968676595017314
620,mean,D_PE,-0.2773249102756381
620,mean,D_BE,-1.4117957092821598
620,mean,D_PBE,2.303579575382173
620,mean,I_PB,1.1618298003450036
620,mean,I_PE,1.8945758547633886
620,mean,I_BE,0.5428448561578989
620,mean,I_PB_per_pair,0.04840957501437515
620,mean,I_PE_per_pair,0.3157626424605648
620,mean,I_BE_per_pair,0.03392780350986868
620,mean,I_PE_minus_PB,0.732746054418385
620,mean,I_PB_minus_BE,0.6189849441871047
620,mean,I_PE_minus_BE,1.3517309986054897
620,mean,I_PBE_third_order,0.36417633201926947
620,zero,D_P,-0.15514267422258854
620,zero,D_B,0.4316723393276334
620,zero,D_E,-2.5263143936172128
620,zero,D_PB,1.632772522047162
620,zero,D_PE,-0.9306120630353689
620,zero,D_BE,-1.5336186541244388
620,zero,D_PBE,2.0749881034716964
620,zero,I_PB,1.3562428569421172
620,zero,I_PE,1.7508450048044324
620,zero,I_BE,0.5610234001651406
620,zero,I_PB_per_pair,0.05651011903925488
620,zero,I_PE_per_pair,0.29180750080073875
620,zero,I_BE_per_pair,0.03506396251032129
620,zero,I_PE_minus_PB,0.3946021478623152
620,zero,I_PB_minus_BE,0.7952194567769766
620,zero,I_PE_minus_BE,1.1898216046392918
620,zero,I_PBE_third_order,0.6566615700721741
621,mean,D_P,0.25872482266277075
621,mean,D_B,0.46633065585047007
621,mean,D_E,-2.267888141795993
621,mean,D_PB,1.8414957681670785
621,mean,D_PE,-0.20752486679702997
621,mean,D_BE,-1.2891486352309585
621,mean,D_PBE,2.2109799403697252
621,mean,I_PB,1.1164402896538377
621,mean,I_PE,1.8016384523361921
621,mean,I_BE,0.5124088507145643
621,mean,I_PB_per_pair,0.046518345402243234
621,mean,I_PE_per_pair,0.3002730753893653
621,mean,I_BE_per_pair,0.03202555316966027
621,mean,I_PE_minus_PB,0.6851981626823545
621,mean,I_PB_minus_BE,0.6040314389392734
621,mean,I_PE_minus_BE,1.2892296016216278
621,mean,I_PBE_third_order,0.32332501094788313
621,zero,D_P,-0.16002414282411337
621,zero,D_B,0.4266896629706025
621,zero,D_E,-2.3037664778530598
621,zero,D_PB,1.5524813793599606
621,zero,D_PE,-0.8110876986756921
621,zero,D_BE,-1.3600289821624756
621,zero,D_PBE,2.0067269448190928
621,zero,I_PB,1.2858158592134714
621,zero,I_PE,1.652702922001481
621,zero,I_BE,0.5170478327199817
621,zero,I_PB_per_pair,0.05357566080056131
621,zero,I_PE_per_pair,0.2754504870002469
621,zero,I_BE_per_pair,0.032315489544998854
621,zero,I_PE_minus_PB,0.36688706278800964
621,zero,I_PB_minus_BE,0.7687680264934897
621,zero,I_PE_minus_BE,1.1356550892814994
621,zero,I_PBE_third_order,0.5882612885907292
622,mean,D_P,0.383147768676281
622,mean,D_B,0.3438234543427825
622,mean,D_E,-2.5309263356029987
622,mean,D_PB,1.8734029717743397
622,mean,D_PE,-0.08516491483896971
622,mean,D_BE,-1.7375775687396526
622,mean,D_PBE,2.228671109303832
622,mean,I_PB,1.1464317487552762
622,mean,I_PE,2.062613652087748
622,mean,I_BE,0.4495253125205636
622,mean,I_PB_per_pair,0.04776798953146984
622,mean,I_PE_per_pair,0.3437689420146247
622,mean,I_BE_per_pair,0.028095332032535225
622,mean,I_PE_minus_PB,0.9161819033324718
622,mean,I_PB_minus_BE,0.6969064362347126
622,mean,I_PE_minus_BE,1.6130883395671844
622,mean,I_PBE_third_order,0.37405550852417946
622,zero,D_P,-0.10504516772925854
622,zero,D_B,0.2306977454572916
622,zero,D_E,-2.6226032488048077
622,zero,D_PB,1.5496151028200984
622,zero,D_PE,-0.8257308369502425
622,zero,D_BE,-1.9256088426336646
622,zero,D_PBE,2.0023328438401222
622,zero,I_PB,1.4239625250920653
622,zero,I_PE,1.9019175795838237
622,zero,I_BE,0.46629666071385145
622,zero,I_PB_per_pair,0.05933177187883605
622,zero,I_PE_per_pair,0.3169862632639706
622,zero,I_BE_per_pair,0.029143541294615716
622,zero,I_PE_minus_PB,0.47795505449175835
622,zero,I_PB_minus_BE,0.9576658643782139
622,zero,I_PE_minus_BE,1.4356209188699722
622,zero,I_PBE_third_order,0.7071067495271564
623,mean,D_P,0.21846315078437328
623,mean,D_B,0.43462945241481066
623,mean,D_E,-2.154955350793898
623,mean,D_PB,1.752393958158791
623,mean,D_PE,-0.15574879758059978
623,mean,D_BE,-1.2051952220499516
623,mean,D_PBE,2.1916846930980682
623,mean,I_PB,1.0993013549596071
623,mean,I_PE,1.780743402428925
623,mean,I_BE,0.5151306763291359
623,mean,I_PB_per_pair,0.045804223123316966
623,mean,I_PE_per_pair,0.2967905670714875
623,mean,I_BE_per_pair,0.03219566727057099
623,mean,I_PE_minus_PB,0.6814420474693179
623,mean,I_PB_minus_BE,0.5841706786304712
623,mean,I_PE_minus_BE,1.2656127260997891
623,mean,I_PBE_third_order,0.29837200697511435
623,zero,D_P,-0.18941108416765928
623,zero,D_B,0.4161177780479193
623,zero,D_E,-2.2096419939771295
623,zero,D_PB,1.4710152633488178
623,zero,D_PE,-0.7754345554858446
623,zero,D_BE,-1.27181317191571
623,zero,D_PBE,1.9815304083749652
623,zero,I_PB,1.2443085694685578
623,zero,I_PE,1.6236185226589441
623,zero,I_BE,0.5217110440135002
623,zero,I_PB_per_pair,0.05184619039452325
623,zero,I_PE_per_pair,0.27060308710982406
623,zero,I_BE_per_pair,0.03260694025084376
623,zero,I_PE_minus_PB,0.3793099531903863
623,zero,I_PB_minus_BE,0.7225975254550576
623,zero,I_PE_minus_BE,1.101907478645444
623,zero,I_PBE_third_order,0.5748275723308325
624,mean,D_P,0.2429415713995695
624,mean,D_B,0.3645273270085454
624,mean,D_E,-2.2674346147105098
624,mean,D_PB,1.6857024431228638
624,mean,D_PE,-0.12868257891386747
624,mean,D_BE,-1.44899963401258
624,mean,D_PBE,2.1012126449495554
624,mean,I_PB,1.0782335447147489
624,mean,I_PE,1.8958104643970728
624,mean,I_BE,0.45390765368938446
624,mean,I_PB_per_pair,0.04492639769644787
624,mean,I_PE_per_pair,0.31596841073284543
624,mean,I_BE_per_pair,0.02836922835558653
624,mean,I_PE_minus_PB,0.8175769196823239
624,mean,I_PB_minus_BE,0.6243258910253644
624,mean,I_PE_minus_BE,1.4419028107076883
624,mean,I_PBE_third_order,0.33322669845074415
624,zero,D_P,-0.19080329034477472
624,zero,D_B,0.3025337401777506
624,zero,D_E,-2.317673562094569
624,zero,D_PB,1.3903541564941406
624,zero,D_PE,-0.8022744879126549
624,zero,D_BE,-1.5537038408219814
624,zero,D_PBE,1.8900653598830104
624,zero,I_PB,1.2786237066611648
624,zero,I_PE,1.706202364526689
624,zero,I_BE,0.4614359810948372
624,zero,I_PB_per_pair,0.053275987777548536
624,zero,I_PE_per_pair,0.2843670607544482
624,zero,I_BE_per_pair,0.028839748818427324
624,zero,I_PE_minus_PB,0.4275786578655243
624,zero,I_PB_minus_BE,0.8171877255663276
624,zero,I_PE_minus_BE,1.2447663834318519
624,zero,I_PBE_third_order,0.6497464198619127
625,mean,D_P,0.37794235441833735
625,mean,D_B,0.4606846561655402
625,mean,D_E,-2.2922197142615914
625,mean,D_PB,1.8881350252777338
625,mean,D_PE,-0.14673362579196692
625,mean,D_BE,-1.2970820078626275
625,mean,D_PBE,2.2047319523990154
625,mean,I_PB,1.0495080146938562
625,mean,I_PE,1.7675437340512872
625,mean,I_BE,0.5344530502334237
625,mean,I_PB_per_pair,0.04372950061224401
625,mean,I_PE_per_pair,0.2945906223418812
625,mean,I_BE_per_pair,0.03340331563958898
625,mean,I_PE_minus_PB,0.7180357193574309
625,mean,I_PB_minus_BE,0.5150549644604325
625,mean,I_PE_minus_BE,1.2330906838178635
625,mean,I_PBE_third_order,0.3068198570981622
625,zero,D_P,0.004257296212017536
625,zero,D_B,0.35682459734380245
625,zero,D_E,-2.3667692532762885
625,zero,D_PB,1.58106411062181
625,zero,D_PE,-0.7072777543216944
625,zero,D_BE,-1.435904054902494
625,zero,D_PBE,1.9921645922586322
625,zero,I_PB,1.21998221706599
625,zero,I_PE,1.6552342027425766
625,zero,I_BE,0.5740406010299921
625,zero,I_PB_per_pair,0.05083259237774958
