seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.2671613144038607,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-0.9956267470316049,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.4152573874985768,1,0,0
0,5.0,multigain_atp,main,1,-1,-0.7418013400807887,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,1.2601570951715957,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.9361555621507488,1,0,0
0,5.0,subset_ridge,main,2,-1,0.14912720484587585,0,0,0
0,5.0,subset_ridge,main,3,-1,-0.1485238503268637,0,0,0
0,5.0,subset_ridge,main,4,-1,-0.0610336514895188,0,0,0
0,5.0,subset_ridge,main,5,-1,-0.0652747152939038,0,0,0
0,5.0,subset_ridge,main,6,-1,0.1276200796423571,0,1,0
0,5.0,subset_ridge,main,8,-1,-0.13137035705701294,0,0,0
0,5.0,subset_ridge,main,9,-1,-0.07257778507303811,0,0,0
0,5.0,subset_ridge,main,10,-1,-0.08478016085291477,0,0,0
0,5.0,subset_ridge,main,13,-1,0.05906369215341983,0,0,0
0,5.0,subset_ridge,main,16,-1,-0.1752935196858629,0,0,0
0,5.0,subset_ridge,main,17,-1,-0.15738156082741256,0,0,0
0,5.0,subset_ridge,main,19,-1,0.09221845255417804,0,0,0
0,5.0,subset_ridge,main,25,-1,-0.18988116039320838,0,0,0
0,5.0,subset_ridge,main,27,-1,-0.07802313980028552,0,0,0
0,5.0,subset_ridge,main,28,-1,0.10804311127470553,0,0,0
0,5.0,subset_ridge,main,29,-1,0.16297237089350458,0,0,0
0,5.0,subset_ridge,main,31,-1,0.13650206462554604,0,0,0
0,5.0,subset_ridge,main,32,-1,-0.11820818211580823,0,0,0
0,5.0,subset_ridge,main,33,-1,0.09042732327812501,0,0,0
0,5.0,subset_ridge,main,34,-1,-0.25416719297697365,0,0,0
0,5.0,subset_ridge,main,35,-1,0.3143411056670655,0,0,0
0,5.0,subset_ridge,main,36,-1,0.05812845188747638,0,0,0
0,5.0,subset_ridge,main,38,-1,-0.15394045041852336,0,0,0
0,5.0,subset_ridge,main,39,-1,0.08920629859080247,0,0,0
0,5.0,subset_ridge,main,40,-1,-0.1581598169533498,0,0,0
0,5.0,subset_ridge,main,41,-1,-0.2262639931986007,0,0,0
0,5.0,subset_ridge,main,43,-1,0.19813770834216607,0,0,0
0,5.0,subset_ridge,main,44,-1,-0.17097878196852717,0,0,0
0,5.0,subset_ridge,main,45,-1,-0.110296793265355,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.27165208872242,0,0,0
0,5.0,subset_ridge,main,47,-1,-0.22042863911431157,0,0,0
0,5.0,subset_ridge,main,50,-1,0.11870716079575482,0,0,0
0,5.0,subset_ridge,main,51,-1,-0.06799386802727214,0,0,0
0,5.0,subset_ridge,main,52,-1,0.24874717776904948,0,0,0
0,5.0,subset_ridge,main,55,-1,0.08330233693198509,0,0,0
0,5.0,subset_ridge,main,56,-1,0.12466061313159407,0,0,0
0,5.0,subset_ridge,main,57,-1,0.12321118107122132,0,0,0
0,5.0,subset_ridge,main,58,-1,-0.0753071885902875,0,0,0
0,5.0,subset_ridge,main,59,-1,-0.20844951676962828,0,0,0
0,5.0,subset_ridge,main,61,-1,0.10311249610766322,0,0,0
0,5.0,subset_ridge,main,62,-1,0.1995331517807271,0,0,0
0,5.0,subset_ridge,main,63,-1,0.05851729853881787,0,0,0
0,5.0,first_order_omp,main,0,-1,1.4010547946197305,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.7312335791912488,1,0,0
0,5.0,first_order_omp,main,3,-1,-0.1728770858036043,0,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,first_order_omp,main,17,-1,-0.14410478487636877,0,0,0
0,5.0,first_order_omp,main,34,-1,-0.25531416266214635,0,0,0
0,5.0,first_order_omp,main,46,-1,-0.14744064007726057,0,0,0
0,5.0,first_order_omp,main,52,-1,0.1750827885508656,0,0,0
0,5.0,first_order_omp,main,57,-1,0.08364636416531386,0,0,0
0,5.0,lifted_omp,main,0,-1,1.3573756985000236,1,0,0
0,5.0,lifted_omp,main,1,-1,-0.8257024942420177,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,2,3,5.938254037392354,0,0,1
0,5.0,lifted_omp,pair,4,5,-5.417478522750595,0,0,1
0,8.0,raw_atp,main,0,-1,1.4,1,0,0
0,8.0,raw_atp,main,1,-1,-1.1,1,0,0
0,8.0,raw_atp,main,6,-1,0.0,0,1,0
0,8.0,scalar_cal_atp,main,0,-1,1.175063906186294,1,0,0
0,8.0,scalar_cal_atp,main,1,-1,-0.9232644977178026,1,0,0
0,8.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,8.0,multigain_atp,main,0,-1,1.4248190530198357,1,0,0
0,8.0,multigain_atp,main,1,-1,-0.4964603230437461,1,0,0
0,8.0,multigain_atp,main,6,-1,0.0,0,1,0
0,8.0,finite_single,main,0,-1,0.8688727903370983,1,0,0
0,8.0,finite_single,main,1,-1,-0.18333108046931254,1,0,0
