m_gain,repeat,gain,holdout_r2,n_train_available,epsilon
4,8,1.4749518810494084,0.9776133248376565,96,0.6
4,9,1.1642108966661135,0.9735863365472259,96,0.6
4,10,1.3764074574743916,0.9885149455897857,96,0.6
4,11,1.5724129038897536,0.9557058086712137,96,0.6
4,12,1.228893255100099,0.9836940379402723,96,0.6
4,13,1.3065976663567,0.9893928029216362,96,0.6
4,14,1.1047971392864275,0.9600078108770205,96,0.6
4,15,1.2927560122192967,0.988892501934152,96,0.6
4,16,1.4214896647786366,0.9849313862826725,96,0.6
4,17,1.1511063433471225,0.9709448418743221,96,0.6
4,18,1.267629221361327,0.9874140346431473,96,0.6
4,19,1.156000831890363,0.9719548312858484,96,0.6
4,20,1.3363526815137285,0.9897127700017173,96,0.6
4,21,1.1158732105390514,0.9628509742667438,96,0.6
4,22,1.6305322758063583,0.9373752968732763,96,0.6
4,23,1.201580232112998,0.9800203707466888,96,0.6
4,24,1.2679590265922012,0.9874382035392048,96,0.6
4,25,1.4415295329387825,0.9825783590888735,96,0.6
4,26,1.337652818183243,0.9897032354469953,96,0.6
4,27,1.3627396622987393,0.9891337242138766,96,0.6
4,28,1.339775996560115,0.9896834319661488,96,0.6
4,29,1.2915720990933999,0.9888393493704477,96,0.6
4,30,1.2134747199433484,0.981727019667264,96,0.6
4,31,1.2584798600031366,0.9866930365244183,96,0.6
4,32,1.3668861040835545,0.9889689968694537,96,0.6
4,33,1.1703081750523234,0.9747471814053931,96,0.6
4,34,1.26612285905073,0.9873020339896686,96,0.6
4,35,1.1991696754700159,0.9796544150702109,96,0.6
4,36,1.339342094120426,0.9896879059927433,96,0.6
4,37,1.2086204354148744,0.9810504195835181,96,0.6
4,38,1.214361658144825,0.9818476772192463,96,0.6
4,39,1.3010389152422224,0.9892186998608706,96,0.6
4,40,1.2511423235157648,0.9860443596174909,96,0.6
4,41,1.2748985591973203,0.9879173684334666,96,0.6
4,42,1.118661062830788,0.9635440892694063,96,0.6
4,43,1.3379233918652746,0.9897010036735414,96,0.6
4,44,1.2358214992200351,0.9844877367955212,96,0.6
4,45,1.1517971112063887,0.9710890746777983,96,0.6
4,46,1.315151068146241,0.9895903989206658,96,0.6
4,47,1.7677029992810291,0.878510754179262,96,0.6
4,48,1.1954941913012698,0.9790833979316138,96,0.6
4,49,1.0624922939039037,0.9478331581038107,96,0.6
8,0,1.3438801776709306,0.9896302657142882,96,0.6
8,1,1.256510137624977,0.9865250605820377,96,0.6
8,2,1.3425432661965588,0.9896497389775059,96,0.6
8,3,1.2118537727997984,0.9815041412066473,96,0.6
8,4,1.4632370275536066,0.9795017243273675,96,0.6
8,5,1.2778598715747613,0.988104766839408,96,0.6
8,6,1.235319096539185,0.9844320618365249,96,0.6
8,7,1.270668302635577,0.9876319501932419,96,0.6
8,8,1.1643755354552237,0.9736182505613196,96,0.6
8,9,1.3795726654997869,0.9883406170572282,96,0.6
8,10,1.3475828674068235,0.9895654650104099,96,0.6
8,11,1.1676300774804427,0.9742426385108109,96,0.6
8,12,1.4190405851804695,0.9851868729728849,96,0.6
8,13,1.2832071373360163,0.9884172781688192,96,0.6
8,14,1.286595939505064,0.988598088429608,96,0.6
8,15,1.3086254642993618,0.9894473548231864,96,0.6
8,16,1.2067816702686434,0.9807869610349229,96,0.6
8,17,1.253347762254701,0.9862459240716112,96,0.6
8,18,1.3092996479869021,0.9894644307999456,96,0.6
8,19,1.344469474484773,0.989621020999882,96,0.6
8,20,1.2565903111790022,0.9865319859326799,96,0.6
8,21,1.2972060304013922,0.9890776867458277,96,0.6
8,22,1.1928025076355189,0.9786552408048852,96,0.6
8,23,1.2442700174136923,0.9853799364669497,96,0.6
8,24,1.250384688940599,0.9859738086900905,96,0.6
8,25,1.2743513726521043,0.9878816231409338,96,0.6
8,26,1.1710836169725218,0.9748917118585804,96,0.6
8,27,1.4130888926392824,0.9857786304996938,96,0.6
8,28,1.3794648135010945,0.9883467492118125,96,0.6
8,29,1.2485009047399642,0.985795492714852,96,0.6
8,30,1.3018643395034517,0.9892468280749415,96,0.6
8,31,1.2915910243882787,0.9888402118749542,96,0.6
8,32,1.1783798300975243,0.9762173141290683,96,0.6
8,33,1.1454269570067785,0.9697379112834112,96,0.6
8,34,1.2146478002302066,0.9818864080010822,96,0.6
8,35,1.2113396716126976,0.9814328135821959,96,0.6
8,36,1.3367479328920853,0.9897100797287164,96,0.6
8,37,1.357959889882684,0.9892987633809073,96,0.6
8,38,1.265231219148784,0.9872344937284294,96,0.6
8,39,1.2641278135087195,0.9871496304707085,96,0.6
8,40,1.179877169385862,0.9764816875466024,96,0.6
8,41,1.268112616192604,0.987449415702301,96,0.6
8,42,1.2284417372204124,0.9836403714525755,96,0.6
8,43,1.3269476442053014,0.9897231031549968,96,0.6
8,44,1.2113829791429678,0.9814388340469431,96,0.6
8,45,1.2629320320894808,0.9870560613249288,96,0.6
8,46,1.288362208632302,0.9886870250941092,96,0.6
8,47,1.2105446182789978,0.9813218997851584,96,0.6
8,48,1.2334711538300174,0.9842247480385554,96,0.6
8,49,1.241409076306745,0.9850871191207057,96,0.6
16,0,1.3819793056151706,0.9882002579674556,96,0.6
16,1,1.196674494303616,0.9792684830962463,96,0.6
16,2,1.2323562947247344,0.9840977523869525,96,0.6
16,3,1.299854795146595,0.9891769623951228,96,0.6
16,4,1.3435383335951707,0.9896354430786403,96,0.6
16,5,1.2396042997059369,0.9848974959769157,96,0.6
16,6,1.3147898729986953,0.989583778136157,96,0.6
16,7,1.2527103185681554,0.9861882474994602,96,0.6
16,8,1.201298468699942,0.9799779445224007,96,0.6
16,9,1.294481894253526,0.9889670617005235,96,0.6
16,10,1.2852598703725029,0.9885283994952675,96,0.6
16,11,1.3170330565648563,0.9896224374360431,96,0.6
16,12,1.244151501975848,0.98536799570623,96,0.6
16,13,1.2873577956326767,0.9886368957203944,96,0.6
16,14,1.222371029285454,0.9828957592594856,96,0.6
16,15,1.2488835501117481,0.9858320478483451,96,0.6
16,16,1.3634646576216067,0.989106366727262,96,0.6
16,17,1.2303479712156113,0.9838653274647318,96,0.6
16,18,1.255194350593317,0.9864103338041581,96,0.6
16,19,1.273457186515588,0.9878224592453393,96,0.6
16,20,1.2554977973178252,0.986436970998483,96,0.6
16,21,1.2713736373238804,0.9876809876175273,96,0.6
16,22,1.2252059629117003,0.9832488250676046,96,0.6
16,23,1.282353531752391,0.988369624748622,96,0.6
16,24,1.2748040947517472,0.9879112223938395,96,0.6
16,25,1.2238713110330082,0.9830837722226046,96,0.6
16,26,1.2930184642553795,0.9889040638077318,96,0.6
16,27,1.297573797396583,0.9890919592164509,96,0.6
16,28,1.2629632901145298,0.9870585284459724,96,0.6
16,29,1.2809159807724466,0.9882874537058882,96,0.6
16,30,1.2683574562523767,0.9874672324064089,96,0.6
16,31,1.2541819243020254,0.986320684983015,96,0.6
16,32,1.345255514803313,0.9896080602033519,96,0.6
16,33,1.2800548694598441,0.9882370793784552,96,0.6
16,34,1.3271294105156313,0.9897238798530694,96,0.6
16,35,1.3395579415740992,0.9896857077726764,96,0.6
16,36,1.2815029391017736,0.9883212952770101,96,0.6
16,37,1.2272627035383379,0.9834991142588912,96,0.6
16,38,1.2213420708310037,0.9827652960778985,96,0.6
16,39,1.2924202273131495,0.9888775925127103,96,0.6
16,40,1.19412341002635,0.9788664068889944,96,0.6
16,41,1.2412707871143118,0.9850727236589466,96,0.6
16,42,1.2209411107549781,0.9827141238300011,96,0.6
16,43,1.2341238323897188,0.9842984239640216,96,0.6
16,44,1.2251028189268363,0.9832361435050375,96,0.6
16,45,1.2465648759506989,0.9856079242602125,96,0.6
16,46,1.335947020540987,0.9897153419025526,96,0.6
16,47,1.2979886727573786,0.9891078707816559,96,0.6
16,48,1.290869416771364,0.9888070298923164,96,0.6
16,49,1.367217482075426,0.9889549678717708,96,0.6
32,0,1.252406861647532,0.9861606241077362,96,0.6
32,1,1.2746813465102078,0.9879032206271764,96,0.6
32,2,1.2206923813580803,0.9826822857996206,96,0.6
32,3,1.2560502963492328,0.986485195102408,96,0.6
32,4,1.320196177364039,0.9896669913435912,96,0.6
32,5,1.2634294247390074,0.9870951843020432,96,0.6
32,6,1.3220674642885413,0.9896878624222464,96,0.6
32,7,1.3465241124594673,0.9895856245939415,96,0.6
32,8,1.2890169871112722,0.9887190717811201,96,0.6
32,9,1.2319872437262187,0.9840553941577007,96,0.6
32,10,1.291405218282682,0.9888317258577725,96,0.6
32,11,1.2787347680091887,0.9881581774834592,96,0.6
32,12,1.2747805354896076,0.9879096879632294,96,0.6
32,13,1.3101794972050742,0.989485919610137,96,0.6
32,14,1.3166532075195598,0.9896163032939305,96,0.6
32,15,1.3285105379912532,0.9897285243234346,96,0.6
32,16,1.2763353170377953,0.9880095653755498,96,0.6
32,17,1.275784999660078,0.9879745355502749,96,0.6
32,18,1.2919288079002507,0.9888555359013762,96,0.6
32,19,1.3300732751340163,0.9897311001353396,96,0.6
32,20,1.2379302210398007,0.984718213027745,96,0.6
32,21,1.2780273766807142,0.9881150616956405,96,0.6
32,22,1.2662841543473906,0.9873141529310174,96,0.6
32,23,1.2575054761338524,0.9866105068957628,96,0.6
32,24,1.2531917270444692,0.9862318495912555,96,0.6
32,25,1.3435742728576217,0.9896349051672615,96,0.6
32,26,1.2355008854517264,0.9844522411565187,96,0.6
32,27,1.252587749540459,0.9861771030715119,96,0.6
32,28,1.2684173441705373,0.9874715797463738,96,0.6
32,29,1.2712636492630212,0.9876733789857584,96,0.6
32,30,1.2681587085867914,0.9874527751233556,96,0.6
32,31,1.2376508437103235,0.9846879756788094,96,0.6
32,32,1.2594630307816157,0.986775189482334,96,0.6
32,33,1.2662549378444832,0.9873119599930448,96,0.6
32,34,1.2449576414613421,0.9854488936634747,96,0.6
32,35,1.222921696831519,0.9829650726112167,96,0.6
32,36,1.2600304210183708,0.9868220877630278,96,0.6
32,37,1.3360162795934512,0.9897149163679472,96,0.6
32,38,1.2794100770057284,0.9881987940132134,96,0.6
32,39,1.2336860837403865,0.9842490646401002,96,0.6
32,40,1.216118541763268,0.9820839754170714,96,0.6
32,41,1.2327776822967578,0.9841459236130016,96,0.6
32,42,1.2620596671883422,0.9869867485441632,96,0.6
32,43,1.272517153823596,0.9877592576995464,96,0.6
32,44,1.2559652914887858,0.986477798716874,96,0.6
32,45,1.2486057049295545,0.9858055215154309,96,0.6
32,46,1.3021299575881533,0.9892557108336566,96,0.6
32,47,1.2757182505899451,0.9879702627255836,96,0.6
32,48,1.2566489467344968,0.9865370461016748,96,0.6
32,49,1.3168720596181882,0.9896198580343539,96,0.6
64,0,1.291054962478845,0.9888156198466098,96,0.6
64,1,1.283554862500197,0.9884364469954812,96,0.6
64,2,1.2555729414276742,0.9864435507381853,96,0.6
64,3,1.2933916506388818,0.9889203657379321,96,0.6
64,4,1.2613076212004661,0.986926284075885,96,0.6
64,5,1.272285443615568,0.9877435209187487,96,0.6
64,6,1.2869817202438438,0.9886178237575225,96,0.6
64,7,1.2788284471704086,0.9881638435599759,96,0.6
64,8,1.279904695670602,0.9882282058811258,96,0.6
64,9,1.2854620781228816,0.9885390801189825,96,0.6
64,10,1.2976983292999054,0.9890967564019367,96,0.6
64,11,1.2798560556301044,0.9882253261970878,96,0.6
64,12,1.2876462881547601,0.9886514144196572,96,0.6
64,13,1.2698158564823057,0.9875719116479529,96,0.6
64,14,1.251613775277794,0.986087923721584,96,0.6
64,15,1.2652911732846792,0.9872390641967604,96,0.6
64,16,1.2893531892899377,0.9887353324124397,96,0.6
64,17,1.2654816540261529,0.9872535572836822,96,0.6
64,18,1.259679558617671,0.9867931310817978,96,0.6
64,19,1.274358867110071,0.9878821150766209,96,0.6
64,20,1.305893042440341,0.9893727257661105,96,0.6
64,21,1.2731051940501783,0.9877989141640833,96,0.6
64,22,1.2689564928422121,0.9875105291311275,96,0.6
64,23,1.2846986769857092,0.9884985077175633,96,0.6
64,24,1.2698016614761458,0.9875709047161526,96,0.6
64,25,1.2702110591411042,0.9875998513688551,96,0.6
64,26,1.2744363392598808,0.9878871965092645,96,0.6
64,27,1.2524384558521275,0.9861635051003053,96,0.6
64,28,1.2807595195748638,0.9882783650613027,96,0.6
64,29,1.2654586583621583,0.9872518098582803,96,0.6
64,30,1.293809774512395,0.9889384379759752,96,0.6
64,31,1.2787325078010963,0.9881580406510758,96,0.6
64,32,1.2837572384128575,0.9884475384069997,96,0.6
64,33,1.2753984003899848,0.9879497160583799,96,0.6
64,34,1.2620930999268503,0.9869894212405006,96,0.6
64,35,1.2706041090037958,0.9876274584488147,96,0.6
64,36,1.2734093630241994,0.9878192687625353,96,0.6
64,37,1.266567591863929,0.9873353756273132,96,0.6
64,38,1.2803256587807934,0.9882530134387263,96,0.6
64,39,1.2866845604677415,0.9886026373365956,96,0.6
64,40,1.296952241369511,0.9890677457123863,96,0.6
64,41,1.2641645838859634,0.9871524813339444,96,0.6
64,42,1.268726927473167,0.9874939861736197,96,0.6
64,43,1.2801624306351493,0.9882434188277947,96,0.6
64,44,1.266241505258884,0.9873109514337589,96,0.6
64,45,1.2769382896658399,0.9880475419002848,96,0.6
64,46,1.276932143121707,0.9880471569141251,96,0.6
64,47,1.2813110198476962,0.9883102741685413,96,0.6
64,48,1.260747213380195,0.9868807989395566,96,0.6
64,49,1.279096381238813,0.9881799928154953,96,0.6
96,0,1.2739165620526638,0.9878529701953549,96,0.6
0,0,1.0,0.9583353035512924,96,1.2
1,0,1.0881300028726708,0.9803334073452225,96,1.2
1,1,1.209217075435425,0.99340799852621,96,1.2
1,2,-6.630693501032971,-40.81966490431003,96,1.2
1,3,1.395091178857512,0.9748529988141458,96,1.2
1,4,0.9280354744482611,0.9325728439955479,96,1.2
1,5,1.1938738574484793,0.9928496322055491,96,1.2
1,6,1.0637720645053712,0.9753049994309929,96,1.2
1,7,1.0254583181872627,0.965770057295133,96,1.2
1,8,1.0422105545145615,0.9701836215827015,96,1.2
1,9,1.3680644572865754,0.9804572590384929,96,1.2
1,10,1.3103220648565175,0.9891171240922776,96,1.2
1,11,1.1230047509658279,0.9861344596467729,96,1.2
1,12,1.2501708225474122,0.9933375818724938,96,1.2
1,13,1.293470704226997,0.9907934412502502,96,1.2
1,14,1.395091178857512,0.9748529988141458,96,1.2
1,15,2.165952933207272,0.39863101399527323,96,1.2
1,16,1.48371131767841,0.9495387438180821,96,1.2
1,17,1.130974129857966,0.9872289389529891,96,1.2
1,18,1.1788296611450721,0.9919926697512891,96,1.2
1,19,5.332872135081747,-10.410853003571143,96,1.2
1,20,1.293470704226997,0.9907934412502502,96,1.2
1,21,1.2794669311308793,0.9918939806406613,96,1.2
1,22,1.2252484304225535,0.993650908872315,96,1.2
1,23,1.1800275513065757,0.9920721335649393,96,1.2
1,24,1.2306226461584708,0.9936544631145284,96,1.2
1,25,0.9280354744482611,0.9325728439955479,96,1.2
1,26,2.380601414631855,0.0949761826303378,96,1.2
1,27,1.3103220648565175,0.9891171240922776,96,1.2
1,28,1.5076599630940402,0.9408728235979248,96,1.2
1,29,1.1180238164110836,0.9854067325994795,96,1.2
1,30,1.142495937198872,0.9886592642509933,96,1.2
1,31,2.2719506426018405,0.2564766316841838,96,1.2
1,32,1.225178522863141,0.9936506049953798,96,1.2
1,33,2.2719506426018405,0.2564766316841838,96,1.2
1,34,1.209217075435425,0.99340799852621,96,1.2
1,35,1.2306226461584708,0.9936544631145284,96,1.2
1,36,1.8096576000593358,0.7649564887951809,96,1.2
1,37,1.1788296611450721,0.9919926697512891,96,1.2
1,38,1.1904891251743728,0.9926835436367173,96,1.2
1,39,0.9159312747974403,0.9275508112966491,96,1.2
1,40,1.1819227508369077,0.9921938860337579,96,1.2
1,41,1.7151957537209601,0.8332527565395242,96,1.2
1,42,0.9853803466757328,0.9536691814377788,96,1.2
1,43,1.2742329983410257,0.9922371460385102,96,1.2
1,44,1.0964665556147197,0.9818698764100241,96,1.2
1,45,0.9280354744482611,0.9325728439955479,96,1.2
1,46,0.9159312747974403,0.9275508112966491,96,1.2
1,47,1.321922390357253,0.9877397304349755,96,1.2
1,48,1.642257545831854,0.8777216883232172,96,1.2
1,49,1.090764340508889,0.9808290982594899,96,1.2
2,0,1.7140559996929363,0.8340030391367267,96,1.2
2,1,1.3607711817458472,0.9818001442417374,96,1.2
2,2,1.1201588704616123,0.9857227826795634,96,1.2
2,3,1.145542885666649,0.9890074638784038,96,1.2
2,4,1.2085072840125821,0.993389199418792,96,1.2
2,5,1.1735959618073437,0.9916226972034262,96,1.2
2,6,1.106225102897203,0.9835488862937992,96,1.2
2,7,0.9470055732503465,0.9400444785467518,96,1.2
2,8,1.3459594839975186,0.9843057230654287,96,1.2
2,9,1.1418736041633215,0.9885865993213623,96,1.2
2,10,1.225625550009187,0.9936524340257825,96,1.2
2,11,1.451478000221124,0.9599765687312657,96,1.2
2,12,1.0900102808078382,0.980688170225865,96,1.2
2,13,1.016348962827894,0.9632106142105342,96,1.2
2,14,1.102148671162043,0.9828631949731197,96,1.2
2,15,1.0009801877628137,0.9586377965514953,96,1.2
2,16,1.245526331241127,0.9934597299750547,96,1.2
2,17,1.1855929946175465,0.9924158438116286,96,1.2
2,18,1.7197295656378904,0.8302508041597255,96,1.2
2,19,0.7485919798737384,0.8377938223592767,96,1.2
2,20,1.50354694154863,0.9424163679752622,96,1.2
2,21,1.0152999705633357,0.9629086665193474,96,1.2
2,22,1.2594660520599663,0.9930054048737438,96,1.2
2,23,1.1436718310450407,0.988795132657263,96,1.2
2,24,1.152084783480908,0.98971259424747,96,1.2
2,25,1.5766583129860396,0.9115639606032622,96,1.2
2,26,1.183334969370323,0.9922814485943876,96,1.2
2,27,1.6743629031095322,0.8590351807272215,96,1.2
2,28,1.209057651040264,0.9934038355061973,96,1.2
2,29,1.0410449584170103,0.9698888311767793,96,1.2
2,30,1.7860983849618572,0.7831207009892087,96,1.2
2,31,1.1727723762074151,0.9915611003915618,96,1.2
2,32,1.0138582851490794,0.9624912530433797,96,1.2
2,33,1.2179909021240323,0.993584048042468,96,1.2
2,34,1.0458575546052422,0.9710941009994417,96,1.2
2,35,2.812892301979676,-0.7058933498830882,96,1.2
2,36,1.1778659456572893,0.9919273300225702,96,1.2
2,37,1.0953805345353544,0.981675047791583,96,1.2
2,38,1.3338937601876757,0.9861272498106013,96,1.2
2,39,1.1582606731778486,0.9903251023510038,96,1.2
2,40,1.1323009443794994,0.9874028078772649,96,1.2
2,41,0.9177848511018628,0.9283327227189669,96,1.2
2,42,1.150515743312121,0.989548754502689,96,1.2
2,43,1.2709052748432434,0.9924360425480442,96,1.2
2,44,1.4336911039982727,0.9651340392015533,96,1.2
2,45,1.2582126940727996,0.9930570186129032,96,1.2
2,46,1.4291581200500147,0.9663799261289279,96,1.2
2,47,1.4180846868224553,0.9693064591420897,96,1.2
2,48,1.0493430962086263,0.9719474421395292,96,1.2
2,49,1.873311172933046,0.712121314102591,96,1.2
4,0,1.2630251530198318,0.992847244698803,96,1.2
4,1,1.242004422427462,0.9935328842010149,96,1.2
4,2,1.398998604428534,0.9739609282806657,96,1.2
4,3,1.209995142208701,0.9934278222411661,96,1.2
4,4,1.1223305853410377,0.9860379279113365,96,1.2
4,5,1.1144973510651963,0.9848711974527636,96,1.2
4,6,1.7026914916578213,0.8413879203222021,96,1.2
4,7,1.2298759217897293,0.9936563084984328,96,1.2
4,8,1.1163085227934426,0.9851483482598818,96,1.2
4,9,1.3274090940685028,0.9870247863561684,96,1.2
4,10,1.1017195122001873,0.9827896977059292,96,1.2
4,11,1.385848891754421,0.9768807513962872,96,1.2
4,12,1.2504616499546406,0.9933289615706549,96,1.2
4,13,1.2811355980304073,0.9917767762746891,96,1.2
4,14,1.1435535695625265,0.988781552832269,96,1.2
4,15,1.120184129154192,0.9857264847607019,96,1.2
4,16,1.105237487164445,0.9833848258549654,96,1.2
4,17,1.2579730660219666,0.993066644391054,96,1.2
4,18,1.0764646515545973,0.9780254677200031,96,1.2
4,19,1.09622820044559,0.9818272530527672,96,1.2
4,20,1.20105594646892,0.9931506805628779,96,1.2
4,21,1.2578959435273214,0.9930697258383707,96,1.2
4,22,1.1428652139888522,0.9887021339043198,96,1.2
4,23,1.3099954240864913,0.9891532712525866,96,1.2
4,24,1.206005481740411,0.9933174989221485,96,1.2
4,25,1.0924114615749272,0.9811342552563859,96,1.2
4,26,0.9853861937881018,0.9536711054933891,96,1.2
4,27,1.2969931978081521,0.9904748194829982,96,1.2
4,28,1.7158286256222586,0.832835387221252,96,1.2
4,29,1.1874069808964234,0.992518809848602,96,1.2
4,30,1.182998113716609,0.9922608075741615,96,1.2
4,31,1.3545735311380467,0.9828846933287394,96,1.2
4,32,1.3087024691368379,0.9892949363614073,96,1.2
4,33,1.4320413942406411,0.9655906806130261,96,1.2
4,34,1.1537960474456774,0.989887484924671,96,1.2
4,35,1.1754271108337546,0.9917563598384869,96,1.2
4,36,1.2935527321741151,0.990786212587423,96,1.2
4,37,1.0502497931478005,0.9721667265344351,96,1.2
4,38,1.156931903839665,0.9901976787283119,96,1.2
4,39,1.0960196787631507,0.9817899015233443,96,1.2
4,40,1.243704850359838,0.9934996610607292,96,1.2
4,41,1.2816631985444487,0.9917389340629086,96,1.2
4,42,1.1949093623567728,0.9928973457615469,96,1.2
4,43,1.2025638523560978,0.9932050160068853,96,1.2
4,44,1.0845043995963597,0.9796358301693111,96,1.2
4,45,1.272982895767856,0.9923136223405451,96,1.2
4,46,1.285990484770001,0.9914143368878168,96,1.2
4,47,1.162124317110229,0.9906820291745484,96,1.2
4,48,1.1419432700890637,0.9885947597277145,96,1.2
4,49,1.190736412511111,0.9926962032331705,96,1.2
8,0,1.1800694358455672,0.9920748768846147,96,1.2
