seed,epsilon,method,term_type,i,j,coef,is_true_main,is_confound,is_true_pair
0,5.0,raw_atp,main,0,-1,1.4,1,0,0
0,5.0,raw_atp,main,1,-1,-1.1,1,0,0
0,5.0,raw_atp,main,6,-1,0.0,0,1,0
0,5.0,scalar_cal_atp,main,0,-1,1.3496096218567804,1,0,0
0,5.0,scalar_cal_atp,main,1,-1,-1.0604075600303275,1,0,0
0,5.0,scalar_cal_atp,main,6,-1,0.0,0,1,0
0,5.0,multigain_atp,main,0,-1,1.3509104975087434,1,0,0
0,5.0,multigain_atp,main,1,-1,-1.0604176455811158,1,0,0
0,5.0,multigain_atp,main,6,-1,0.0,0,1,0
0,5.0,finite_single,main,0,-1,1.1142411314207046,1,0,0
0,5.0,finite_single,main,1,-1,-0.2930090365330048,1,0,0
0,5.0,finite_single,main,6,-1,0.0,0,1,0
0,5.0,subset_ridge,main,0,-1,1.5385733494897011,1,0,0
0,5.0,subset_ridge,main,1,-1,-0.9028502718056335,1,0,0
0,5.0,subset_ridge,main,2,-1,-0.14307096123839835,0,0,0
0,5.0,subset_ridge,main,3,-1,-0.20072939490693764,0,0,0
0,5.0,subset_ridge,main,4,-1,0.170257553868953,0,0,0
0,5.0,subset_ridge,main,5,-1,-0.1955042627178356,0,0,0
0,5.0,subset_ridge,main,6,-1,0.06925287307528981,0,1,0
0,5.0,subset_ridge,main,7,-1,0.10123730773446266,0,0,0
0,5.0,subset_ridge,main,8,-1,-0.2813702623692479,0,0,0
0,5.0,subset_ridge,main,9,-1,-0.14797738786481057,0,0,0
0,5.0,subset_ridge,main,10,-1,-0.18566695333294914,0,0,0
0,5.0,subset_ridge,main,11,-1,-0.21283064513158,0,0,0
0,5.0,subset_ridge,main,12,-1,-0.2148123216984757,0,0,0
0,5.0,subset_ridge,main,15,-1,-0.275903964291086,0,0,0
0,5.0,subset_ridge,main,17,-1,-0.09110537513184923,0,0,0
0,5.0,subset_ridge,main,18,-1,-0.07169151323848441,0,0,0
0,5.0,subset_ridge,main,19,-1,-0.1000562423572871,0,0,0
0,5.0,subset_ridge,main,21,-1,0.28603210992394046,0,0,0
0,5.0,subset_ridge,main,22,-1,-0.050150392319131286,0,0,0
0,5.0,subset_ridge,main,24,-1,-0.1260368308053334,0,0,0
0,5.0,subset_ridge,main,25,-1,-0.12723657759638754,0,0,0
0,5.0,subset_ridge,main,27,-1,-0.05745600800744952,0,0,0
0,5.0,subset_ridge,main,28,-1,0.3566511591712443,0,0,0
0,5.0,subset_ridge,main,29,-1,-0.4453487419391634,0,0,0
0,5.0,subset_ridge,main,30,-1,0.16978562742934428,0,0,0
0,5.0,subset_ridge,main,31,-1,-0.08351836651838555,0,0,0
0,5.0,subset_ridge,main,32,-1,-0.37364955127397514,0,0,0
0,5.0,subset_ridge,main,33,-1,0.5081663812825503,0,0,0
0,5.0,subset_ridge,main,34,-1,0.1276521819658004,0,0,0
0,5.0,subset_ridge,main,35,-1,0.3905025952976775,0,0,0
0,5.0,subset_ridge,main,36,-1,-0.21848390722542754,0,0,0
0,5.0,subset_ridge,main,37,-1,0.11264431357318896,0,0,0
0,5.0,subset_ridge,main,38,-1,0.3157244641233804,0,0,0
0,5.0,subset_ridge,main,39,-1,-0.15291765983502775,0,0,0
0,5.0,subset_ridge,main,40,-1,-0.4108700270760758,0,0,0
0,5.0,subset_ridge,main,41,-1,0.15201274023229344,0,0,0
0,5.0,subset_ridge,main,42,-1,-0.495283260928239,0,0,0
0,5.0,subset_ridge,main,44,-1,-0.0702650940044052,0,0,0
0,5.0,subset_ridge,main,45,-1,0.1370963772272873,0,0,0
0,5.0,subset_ridge,main,46,-1,-0.22746499208794557,0,0,0
0,5.0,subset_ridge,main,47,-1,-0.15735103479905924,0,0,0
0,5.0,subset_ridge,main,48,-1,-0.16998830046475602,0,0,0
0,5.0,subset_ridge,main,52,-1,0.3402007664725956,0,0,0
0,5.0,subset_ridge,main,53,-1,0.0973769580981019,0,0,0
0,5.0,subset_ridge,main,54,-1,0.07190812125771719,0,0,0
0,5.0,subset_ridge,main,56,-1,-0.08207253237752135,0,0,0
0,5.0,subset_ridge,main,58,-1,0.10876122003048111,0,0,0
0,5.0,subset_ridge,main,59,-1,0.07000137311440396,0,0,0
0,5.0,subset_ridge,main,61,-1,-0.24441882937130816,0,0,0
0,5.0,subset_ridge,main,62,-1,-0.2568136971711789,0,0,0
0,5.0,subset_ridge,main,63,-1,0.08906626320426878,0,0,0
0,5.0,first_order_omp,main,0,-1,1.4668338590215304,1,0,0
0,5.0,first_order_omp,main,1,-1,-0.8983010993572585,1,0,0
0,5.0,first_order_omp,main,5,-1,-0.38654246504552653,0,0,0
0,5.0,first_order_omp,main,6,-1,0.0,0,1,0
0,5.0,first_order_omp,main,32,-1,-0.23503930356089722,0,0,0
0,5.0,first_order_omp,main,34,-1,-0.1846389031666906,0,0,0
0,5.0,first_order_omp,main,53,-1,0.16301320607900827,0,0,0
0,5.0,first_order_omp,main,58,-1,0.2430358546782624,0,0,0
0,5.0,lifted_omp,main,0,-1,1.389991314314946,1,0,0
0,5.0,lifted_omp,main,1,-1,-0.8559983974903631,1,0,0
0,5.0,lifted_omp,main,6,-1,0.0,0,1,0
0,5.0,lifted_omp,pair,2,3,6.986471749918891,0,0,1
0,5.0,lifted_omp,pair,4,5,-6.130636752053276,0,0,1
0,8.0,raw_atp,main,0,-1,1.4,1,0,0
0,8.0,raw_atp,main,1,-1,-1.1,1,0,0
0,8.0,raw_atp,main,6,-1,0.0,0,1,0
0,8.0,scalar_cal_atp,main,0,-1,1.2835979012166083,1,0,0
